x_m,span_m,side,p_fluent_Pa,p_f3_Pa,p_residual_Pa,q_fluent_W_m2,q_f3_W_m2,q_residual_W_m2,cp_f3,phi_f3_rad,T_e_K,rho_e_kg_m3,ma_e,v_e_m_s,w_tr,q_lam,q_turb
-0.008933221552,0.028646410368347554,1,954.456532,4882.000936458435,-3927.5444044584347,113963.756,568033.9943737086,-454070.2383737086,1.4144904260751383,0.5627345990182011,2989.0115496744256,0.005690997154710458,1.1170652056398822,1224.1856585927146,0.0,231782.67231933816,265659.1674653829
-0.00893443377,0.028646257299725954,1,952.2779892,4882.000936458435,-3929.722947258435,113691.7997,568033.9943737086,-454342.19467370864,1.4144904260751383,0.5627345990182011,2989.0115496744256,0.005690997154710458,1.1170652056398822,1224.1856585927146,0.0,231782.67231933816,265659.1674653829
-0.00893535001,0.028646248988419786,1,950.1545908,4882.000936458435,-3931.846345658435,113413.105,568033.9943737086,-454620.88937370863,1.4144904260751383,0.5627345990182011,2989.0115496744256,0.005690997154710458,1.1170652056398822,1224.1856585927146,0.0,231782.67231933816,265659.1674653829
-0.008935971492,0.028646329189471794,1,947.7254516,4882.000936458435,-3934.2754848584345,113052.8707,568033.9943737086,-454981.12367370864,1.4144904260751383,0.5627345990182011,2989.0115496744256,0.005690997154710458,1.1170652056398822,1224.1856585927146,0.0,231782.67231933816,265659.1674653829
-0.008936275839,0.02864638982201602,1,944.7795123,4882.000936458435,-3937.2214241584347,112672.7814,568033.9943737086,-455361.21297370864,1.4144904260751383,0.5627345990182011,2989.0115496744256,0.005690997154710458,1.1170652056398822,1224.1856585927146,0.0,231782.67231933816,265659.1674653829
-0.008214924449,0.02886328251260569,1,951.9742387,4882.000936458435,-3930.0266977584347,110383.2013,568033.9943737086,-457650.7930737086,1.4144904260751383,0.5627345990182011,2989.0115496744256,0.005690997154710458,1.1170652056398822,1224.1856585927146,0.0,231782.67231933816,265659.1674653829
-0.007494945257,0.029085045729176275,1,936.9292845,4882.000936458435,-3945.071651958435,106868.9729,568033.9943737086,-461165.0214737086,1.4144904260751383,0.5627345990182011,2989.0115496744256,0.005690997154710458,1.1170652056398822,1224.1856585927146,0.0,231782.67231933816,265659.1674653829
-0.006738963409,0.029317902475342467,1,923.7991019,4882.000936458435,-3958.2018345584347,103891.6348,568033.9943737086,-464142.3595737086,1.4144904260751383,0.5627345990182011,2989.0115496744256,0.005690997154710458,1.1170652056398822,1224.1856585927146,0.0,231782.67231933816,265659.1674653829
-0.005945178497,0.029562407832045633,1,911.8646648,4882.000936458435,-3970.136271658435,101236.7378,568033.9943737086,-466797.2565737086,1.4144904260751383,0.5627345990182011,2989.0115496744256,0.005690997154710458,1.1170652056398822,1224.1856585927146,0.0,231782.67231933816,265659.1674653829
-0.005111698729,0.02981914516972212,1,900.4698749,4882.000936458435,-3981.531061558435,98811.03067,568033.9943737086,-469222.9637037086,1.4144904260751383,0.5627345990182011,2989.0115496744256,0.005690997154710458,1.1170652056398822,1224.1856585927146,0.0,231782.67231933816,265659.1674653829
-0.004236541478,0.030088725817758857,1,889.0698838,4882.000936458435,-3992.931052658435,96566.76169,568033.9943737086,-471467.2326837086,1.4144904260751383,0.5627345990182011,2989.0115496744256,0.005690997154710458,1.1170652056398822,1224.1856585927146,0.0,231782.67231933816,265659.1674653829
-0.00331762185,0.0303717925562187,1,877.202662,4882.000936458435,-4004.7982744584347,94491.37772,568033.9943737086,-473542.6166537086,1.4144904260751383,0.5627345990182011,2989.0115496744256,0.005690997154710458,1.1170652056398822,1224.1856585927146,0.0,231782.67231933816,265659.1674653829
-0.002352750885,0.03066902035049438,1,865.1223487,4882.000936458435,-4016.878587758435,92533.00286,568033.9943737086,-475500.9915137086,1.4144904260751383,0.5627345990182011,2989.0115496744256,0.005690997154710458,1.1170652056398822,1224.1856585927146,0.0,231782.67231933816,265659.1674653829
-0.001339630961,0.030981117682287364,1,853.4047039,4882.000936458435,-4028.596232558435,90606.62936,568033.9943737086,-477427.3650137086,1.4144904260751383,0.5627345990182011,2989.0115496744256,0.005690997154710458,1.1170652056398822,1224.1856585927146,0.0,231782.67231933816,265659.1674653829
-0.000275849085,0.03130882862941534,1,842.0285455,4882.000936458435,-4039.972390958435,88716.4514,568033.9943737086,-479317.5429737086,1.4144904260751383,0.5627345990182011,2989.0115496744256,0.005690997154710458,1.1170652056398822,1224.1856585927146,0.0,231782.67231933816,265659.1674653829
0.0008411282306,0.03165293447839522,1,831.0152438,4882.000936458435,-4050.985692658435,86916.63045,568033.9943737086,-481117.3639237086,1.4144904260751383,0.5627345990182011,2989.0115496744256,0.005690997154710458,1.1170652056398822,1224.1856585927146,0.0,231782.67231933816,265659.1674653829
0.002013961164,0.03201425556681264,1,820.5847659,4882.000936458435,-4061.4161705584347,85241.67823,568033.9943737086,-482792.3161437086,1.4144904260751383,0.5627345990182011,2989.0115496744256,0.005690997154710458,1.1170652056398822,1224.1856585927146,0.0,231782.67231933816,265659.1674653829
0.003245442919,0.032393653299095014,1,810.8700417,4882.000936458435,-4071.130894758435,83706.65378,568033.9943737086,-484327.3405937086,1.4144904260751383,0.5627345990182011,2989.0115496744256,0.005690997154710458,1.1170652056398822,1224.1856585927146,0.0,231782.67231933816,265659.1674653829
0.004538506372,0.03279203218162213,1,801.98299,4882.000936458435,-4080.017946458435,82333.664,564516.7222001535,-482183.0582001535,1.4144904260751383,0.5627345990182011,2965.4709760307746,0.005736173566386416,1.1390484565763,1243.3517358954275,0.0,234689.41520002487,270061.5353196888
0.005896231062,0.033210341959299526,1,793.8578894,4882.000936458435,-4088.1430470584346,81134.35518,564516.7222001535,-483382.3670201535,1.4144904260751383,0.5627345990182011,2965.4709760307746,0.005736173566386416,1.1390484565763,1243.3517358954275,0.0,234689.41520002487,270061.5353196888
0.007321805899,0.03364943176075458,1,786.2212675,4882.000936458435,-4095.7796689584347,80006.02097,564516.7222001535,-484510.7012301535,1.4144904260751383,0.5627345990182011,2965.4709760307746,0.005736173566386416,1.1390484565763,1243.3517358954275,0.0,234689.41520002487,270061.5353196888
0.008818763608,0.034110330292229395,1,779.0180709,4882.000936458435,-4102.982865558435,78889.40006,564516.7222001535,-485627.3221401535,1.4144904260751383,0.5627345990182011,2965.4709760307746,0.005736173566386416,1.1390484565763,1243.3517358954275,0.0,234689.41520002487,270061.5353196888
0.0103906273,0.03459424840023883,1,771.9555069,4882.000936458435,-4110.045429558435,77790.68099,564516.7222001535,-486726.0412101535,1.4144904260751383,0.5627345990182011,2965.4709760307746,0.005736173566386416,1.1390484565763,1243.3517358954275,0.0,234689.41520002487,270061.5353196888
0.01204109371,0.03510237755199764,1,764.2727384,4882.000936458435,-4117.728198058435,76712.5448,564516.7222001535,-487804.1774001535,1.4144904260751383,0.5627345990182011,2965.4709760307746,0.005736173566386416,1.1390484565763,1243.3517358954275,0.0,234689.41520002487,270061.5353196888
0.01377409352,0.03563592916118241,1,755.4620302,4882.000936458435,-4126.5389062584345,75650.11986,564516.7222001535,-488866.60234015353,1.4144904260751383,0.5627345990182011,2965.4709760307746,0.005736173566386416,1.1390484565763,1243.3517358954275,0.0,234689.41520002487,270061.5353196888
0.01559375394,0.036196175212440944,1,745.4067397,4882.000936458435,-4136.594196758435,74620.57191,564516.7222001535,-489896.1502901535,1.4144904260751383,0.5627345990182011,2965.4709760307746,0.005736173566386416,1.1390484565763,1243.3517358954275,0.0,234689.41520002487,270061.5353196888
0.01750441008,0.036784451906890336,1,734.2830891,4882.000936458435,-4147.7178473584345,73677.14965,564516.7222001535,-490839.5725501535,1.4144904260751383,0.5627345990182011,2965.4709760307746,0.005736173566386416,1.1390484565763,1243.3517358954275,0.0,234689.41520002487,270061.5353196888
0.01951061103,0.03740216145402587,1,722.4922448,4882.000936458435,-4159.508691658435,72786.42152,564516.7222001535,-491730.30068015354,1.4144904260751383,0.5627345990182011,2965.4709760307746,0.005736173566386416,1.1390484565763,1243.3517358954275,0.0,234689.41520002487,270061.5353196888
0.02161711919,0.03805077103152088,1,710.2126473,4882.000936458435,-4171.788289158435,71874.1577,564516.7222001535,-492642.56450015353,1.4144904260751383,0.5627345990182011,2965.4709760307746,0.005736173566386416,1.1390484565763,1243.3517358954275,0.0,234689.41520002487,270061.5353196888
0.02382897841,0.03873183499360424,1,697.768863,4882.000936458435,-4184.232073458435,70922.43319,564516.7222001535,-493594.2890101535,1.4144904260751383,0.5627345990182011,2965.4709760307746,0.005736173566386416,1.1390484565763,1243.3517358954275,0.0,234689.41520002487,270061.5353196888
0.02615144474,0.03944697384047518,1,685.4205447,4882.000936458435,-4196.580391758434,70132.77394,564516.7222001535,-494383.9482601535,1.4144904260751383,0.5627345990182011,2965.4709760307746,0.005736173566386416,1.1390484565763,1243.3517358954275,0.0,234689.41520002487,270061.5353196888
0.0285900486,0.04019789212770919,1,674.1863117,4882.000936458435,-4207.814624758435,69711.94322,564516.7222001535,-494804.7789801535,1.4144904260751383,0.5627345990182011,2965.4709760307746,0.005736173566386416,1.1390484565763,1243.3517358954275,0.0,234689.41520002487,270061.5353196888
0.03115059749,0.040986379825129114,1,664.5137806,5007.397519256415,-4342.883738656415,69431.87759,114910.49894927596,-45478.62135927596,1.4513956415884741,0.5691803329760458,3010.7487224040256,0.005795029650280683,1.09668874616031,1206.2174541475981,0.0,114910.49894927596,201530.85959779826
0.03383918933,0.04181431638962999,1,655.0872629,5007.397519256415,-4352.310256356415,69177.24573,114910.49894927596,-45733.25321927597,1.4513956415884741,0.5691803329760458,3010.7487224040256,0.005795029650280683,1.09668874616031,1206.2174541475981,0.0,114910.49894927596,201530.85959779826
0.03666222692,0.042683675272687564,1,646.0868977,5007.397519256415,-4361.310621556415,69111.96987,114910.49894927596,-45798.52907927596,1.4513956415884741,0.5691803329760458,3010.7487224040256,0.005795029650280683,1.09668874616031,1206.2174541475981,0.0,114910.49894927596,201530.85959779826
0.03962643321,0.04359652858862119,1,637.8959655,5007.397519256415,-4369.501553756415,69259.9263,114910.49894927596,-45650.57264927596,1.4513956415884741,0.5691803329760458,3010.7487224040256,0.005795029650280683,1.09668874616031,1206.2174541475981,0.0,114910.49894927596,201530.85959779826
0.0427388654,0.04455505137512677,1,631.2848391,5007.397519256415,-4376.112680156415,69302.20141,114910.49894927596,-45608.29753927597,1.4513956415884741,0.5691803329760458,3010.7487224040256,0.005795029650280683,1.09668874616031,1206.2174541475981,0.0,114910.49894927596,201530.85959779826
0.04600693981,0.04556152953754935,1,625.6062479,5007.397519256415,-4381.791271356415,69303.42818,114910.49894927596,-45607.07076927596,1.4513956415884741,0.5691803329760458,3010.7487224040256,0.005795029650280683,1.09668874616031,1206.2174541475981,0.0,114910.49894927596,201530.85959779826
0.04943855856,0.04661852058932452,1,621.4455119,4962.473715335444,-4341.028203435443,69688.79534,124239.00731081003,-54550.211970810036,1.438174207412287,0.5668832091305103,2979.3556756412804,0.0058035532057218245,1.126092114028928,1232.0832673308519,0.0,124239.00731081003,210044.03049053438
0.05304155607,0.047728444523956824,1,634.887929,4962.473715335444,-4327.585786335443,69148.14252,124239.00731081003,-55090.86479081004,1.438174207412287,0.5668832091305103,2979.3556756412804,0.0058035532057218245,1.126092114028928,1232.0832673308519,0.0,124239.00731081003,210044.03049053438
0.05682460736,0.04889390106727133,1,632.9964799,4962.473715335444,-4329.477235435444,70056.34384,124239.00731081003,-54182.66347081003,1.438174207412287,0.5668832091305103,2979.3556756412804,0.0058035532057218245,1.126092114028928,1232.0832673308519,0.0,124239.00731081003,210044.03049053438
0.06079680391,0.05011775755425405,1,632.4728549,4962.473715335444,-4330.000860435443,71358.49365,124239.00731081003,-52880.51366081003,1.438174207412287,0.5668832091305103,2979.3556756412804,0.0058035532057218245,1.126092114028928,1232.0832673308519,0.0,124239.00731081003,210044.03049053438
0.06496773379,0.05140293512091764,1,633.1606338,4962.473715335444,-4329.313081535443,72581.76635,124239.00731081003,-51657.24096081003,1.438174207412287,0.5668832091305103,2979.3556756412804,0.0058035532057218245,1.126092114028928,1232.0832673308519,0.0,124239.00731081003,210044.03049053438
0.06934723221,0.05275240636382193,1,634.7804205,4962.473715335444,-4327.693294835443,73982.94225,124239.00731081003,-50256.06506081004,1.438174207412287,0.5668832091305103,2979.3556756412804,0.0058035532057218245,1.126092114028928,1232.0832673308519,0.0,124239.00731081003,210044.03049053438
0.07394572819,0.05416938671607866,1,637.4091059,4882.000936458435,-4244.591830558435,75637.40436,139006.79972310917,-63369.39536310917,1.4144904260751383,0.5627345990182011,2971.491469780025,0.00572455159221881,1.1334338341138053,1238.4782465638746,0.0,236619.62332312757,270162.65707473166
0.07877419653,0.05565729603022865,1,641.2919638,4882.000936458435,-4240.7089726584345,77503.20053,139006.79972310917,-61503.59919310917,1.4144904260751383,0.5627345990182011,2971.491469780025,0.00572455159221881,1.1334338341138053,1238.4782465638746,0.0,236619.62332312757,270162.65707473166
0.08384409835,0.05721970976005198,1,646.2386346,4882.000936458435,-4235.7623018584345,79392.08941,139006.79972310917,-59614.71031310917,1.4144904260751383,0.5627345990182011,2971.491469780025,0.00572455159221881,1.1334338341138053,1238.4782465638746,0.0,236619.62332312757,270162.65707473166
0.08916746412,0.05886030414571033,1,654.4492997,4882.000936458435,-4227.551636758435,80665.9924,139006.79972310917,-58340.80732310917,1.4144904260751383,0.5627345990182011,2971.491469780025,0.00572455159221881,1.1334338341138053,1238.4782465638746,0.0,236619.62332312757,270162.65707473166
0.09475701643,0.060582963710794,1,661.8808722,4882.000936458435,-4220.1200642584345,83157.71617,139006.79972310917,-55849.08355310917,1.4144904260751383,0.5627345990182011,2971.491469780025,0.00572455159221881,1.1334338341138053,1238.4782465638746,0.0,236619.62332312757,270162.65707473166
0.1006260702,0.062391793838045856,1,671.1405361,4882.000936458435,-4210.860400358435,85631.17178,139006.79972310917,-53375.62794310917,1.4144904260751383,0.5627345990182011,2971.491469780025,0.00572455159221881,1.1334338341138053,1238.4782465638746,0.0,236619.62332312757,270162.65707473166
0.1067885949,0.06429110160655756,1,681.9335516,5782.827515790564,-5100.893964190564,87942.85588,93442.32538076348,-5499.469500763473,1.679610880784444,0.6068944180348791,3112.4743888848766,0.006473699788711938,1.0000005890312984,1118.2994602208673,0.0,93442.32538076348,191548.8772988416
0.1132592661,0.06628541175840037,1,694.9600734,5782.827515790564,-5087.867442390563,89898.40824,93442.32538076348,-3543.9171407634713,1.679610880784444,0.6068944180348791,3112.4743888848766,0.006473699788711938,1.0000005890312984,1118.2994602208673,0.0,93442.32538076348,191548.8772988416
0.1200535042,0.06837947829583663,1,709.7154924,4901.499731390466,-4191.784238990466,91870.71523,128237.60981019355,-36366.89458019355,1.4202290771066122,0.5637438406367123,2974.877554610025,0.0057408736874417785,1.1302738053413948,1235.7288225126333,0.0,128237.60981019355,211610.6846034527
0.1271874777,0.07057828581839536,1,725.9381914,4901.499731390466,-4175.5615399904655,92808.57603,128237.60981019355,-35429.03378019355,1.4202290771066122,0.5637438406367123,2974.877554610025,0.0057408736874417785,1.1302738053413948,1235.7288225126333,0.0,128237.60981019355,211610.6846034527
0.1345882373,0.07285934936726957,1,742.4174138,4901.499731390466,-4159.082317590466,94269.68563,128237.60981019355,-33967.92418019354,1.4202290771066122,0.5637438406367123,2974.877554610025,0.0057408736874417785,1.1302738053413948,1235.7288225126333,0.0,128237.60981019355,211610.6846034527
0.1420816605,0.07516898487581894,1,761.3420013,4901.499731390466,-4140.157730090466,96079.71661,128237.60981019355,-32157.893200193546,1.4202290771066122,0.5637438406367123,2974.877554610025,0.0057408736874417785,1.1302738053413948,1235.7288225126333,0.0,128237.60981019355,211610.6846034527
0.1495753306,0.07747927056772755,1,773.38471,5609.596393030711,-4836.21168303071,98358.33532,74196.4285075218,24161.90681247819,1.6286275782380808,0.598766253110067,3085.5450670252385,0.0063345799872920865,1.0258492239681702,1142.2323276576858,0.0,74196.4285075218,174117.08170332754
0.1570687132,0.07979005875649235,1,791.7648392,4882.000936458435,-4090.2360972584347,100064.6824,138166.87179348455,-38102.18939348454,1.4144904260751383,0.5627345990182011,2965.7021406466456,0.005735726454607768,1.1388329670538895,1243.1649646932979,0.0,239952.5477680625,272437.71485876484
0.1645621432,0.08210089967510956,1,810.8501122,4882.000936458435,-4071.150824258435,101367.4245,138166.87179348455,-36799.447293484554,1.4144904260751383,0.5627345990182011,2965.7021406466456,0.005735726454607768,1.1388329670538895,1243.1649646932979,0.0,239952.5477680625,272437.71485876484
0.17205562,0.08441177376590955,1,828.0210418,4882.000936458435,-4053.9798946584347,104686.9165,138166.87179348455,-33479.95529348454,1.4144904260751383,0.5627345990182011,2965.7021406466456,0.005735726454607768,1.1388329670538895,1243.1649646932979,0.0,239952.5477680625,272437.71485876484
0.1795490903,0.08672266296804297,1,846.3319855,4882.000936458435,-4035.668950958435,107249.767,138166.87179348455,-30917.10479348454,1.4144904260751383,0.5627345990182011,2965.7021406466456,0.005735726454607768,1.1388329670538895,1243.1649646932979,0.0,239952.5477680625,272437.71485876484
0.1870426002,0.0890335799799186,1,866.5273652,5638.981966905391,-4772.454601705392,108018.0854,96498.38630232264,11519.699097677352,1.637275987250751,0.6001563496773489,3096.4282117696507,0.006345382307242966,1.0154280506929807,1132.621054260767,0.0,96498.38630232264,192857.9236441075
0.1945362006,0.09134453898769618,1,884.2194054,4882.000936458435,-3997.7815310584347,108390.3092,130749.14557324366,-22358.836373243656,1.4144904260751383,0.5627345990182011,2965.7021406466456,0.005735726454607768,1.1388329670538895,1243.1649646932979,0.0,130749.14557324366,213694.14664631654
0.2020291627,0.0936552614660066,1,908.426943,4882.000936458435,-3973.573993458435,106148.7382,130749.14557324366,-24600.40737324365,1.4144904260751383,0.5627345990182011,2965.7021406466456,0.005735726454607768,1.1388329670538895,1243.1649646932979,0.0,130749.14557324366,213694.14664631654
0.2095227603,0.09596620214860516,1,922.4584354,4882.000936458435,-3959.542501058435,105874.948,130749.14557324366,-24874.197573243655,1.4144904260751383,0.5627345990182011,2965.7021406466456,0.005735726454607768,1.1388329670538895,1243.1649646932979,0.0,130749.14557324366,213694.14664631654
0.2170159043,0.09827837164153871,1,938.1978357,4882.000936458435,-3943.803100758435,105516.3603,130749.14557324366,-25232.78527324366,1.4144904260751383,0.5627345990182011,2965.7021406466456,0.005735726454607768,1.1388329670538895,1243.1649646932979,0.0,130749.14557324366,213694.14664631654
0.2245089052,0.10059179102250038,1,945.3308568,4882.000936458435,-3936.6700796584346,106482.9277,130749.14557324366,-24266.21787324366,1.4144904260751383,0.5627345990182011,2965.7021406466456,0.005735726454607768,1.1388329670538895,1243.1649646932979,0.0,130749.14557324366,213694.14664631654
0.2320019324,0.10290523508899502,1,940.6671388,4882.000936458435,-3941.333797658435,107522.6591,137341.9875746119,-29819.328474611902,1.4144904260751383,0.5627345990182011,2979.7196523897605,0.005708743844727581,1.1257521017014955,1231.7864865101303,0.0,241276.67633863873,271191.45797029143
0.239494924,0.10521868040620566,1,927.2879301,4882.000936458435,-3954.7130063584345,108992.0684,137341.9875746119,-28349.919174611903,1.4144904260751383,0.5627345990182011,2979.7196523897605,0.005708743844727581,1.1257521017014955,1231.7864865101303,0.0,241276.67633863873,271191.45797029143
0.2469879742,0.10753215290840405,1,936.7707811,4882.000936458435,-3945.230155358435,109795.6899,137341.9875746119,-27546.29767461191,1.4144904260751383,0.5627345990182011,2979.7196523897605,0.005708743844727581,1.1257521017014955,1231.7864865101303,0.0,241276.67633863873,271191.45797029143
0.2544810779,0.10984565359665843,1,943.5183982,4882.000936458435,-3938.482538258435,110580.9449,137341.9875746119,-26761.042674611905,1.4144904260751383,0.5627345990182011,2979.7196523897605,0.005708743844727581,1.1257521017014955,1231.7864865101303,0.0,241276.67633863873,271191.45797029143
0.261974057,0.11215884613246908,1,948.2056029,5285.754458229935,-4337.548855329935,111130.5647,96443.30611437246,14687.25858562754,1.53331831119583,0.5831257502558441,3033.802333538653,0.006070686516738138,1.0749847470409863,1186.8638683188756,0.0,96443.30611437246,191818.6321757195
0.2694673322,0.11447177264528131,1,952.6974413,5285.754458229935,-4333.057016929935,111418.0611,96443.30611437246,14974.754985627544,1.53331831119583,0.5831257502558441,3033.802333538653,0.006070686516738138,1.0749847470409863,1186.8638683188756,0.0,96443.30611437246,191818.6321757195
0.2769608322,0.11678470003546912,1,956.2034628,4882.000936458435,-3925.7974736584347,111703.4902,131470.65772571857,-19767.16752571857,1.4144904260751383,0.5627345990182011,2979.7196523897605,0.005708743844727581,1.1257521017014955,1231.7864865101303,0.0,131470.65772571857,212716.61017555857
0.2844542161,0.11909761492202917,1,958.8622732,4882.000936458435,-3923.138663258435,111833.804,131470.65772571857,-19636.853725718567,1.4144904260751383,0.5627345990182011,2979.7196523897605,0.005708743844727581,1.1257521017014955,1231.7864865101303,0.0,131470.65772571857,212716.61017555857
0.2919476298,0.12141055574455256,1,960.687122,4882.000936458435,-3921.3138144584345,111833.1562,131470.65772571857,-19637.501525718573,1.4144904260751383,0.5627345990182011,2979.7196523897605,0.005708743844727581,1.1257521017014955,1231.7864865101303,0.0,131470.65772571857,212716.61017555857
0.2994410536,0.12372351547145628,1,961.5271415,4882.000936458435,-3920.473794958435,111716.7142,131470.65772571857,-19753.94352571857,1.4144904260751383,0.5627345990182011,2979.7196523897605,0.005708743844727581,1.1257521017014955,1231.7864865101303,0.0,131470.65772571857,212716.61017555857
0.3069344893,0.12603649375157353,1,961.5110578,5510.761855031185,-4549.250797231185,111485.6103,79515.26813882531,31970.34216117469,1.5995397845865598,0.5940560711407694,3070.153154005289,0.0062541703477802845,1.0405333148773648,1155.6889908636206,0.0,79515.26813882531,178599.97081503144
0.3144279364,0.1283494895893531,1,960.7188955,4882.000936458435,-3921.2820409584347,111157.3593,136531.7032900662,-25374.34399006619,1.4144904260751383,0.5627345990182011,2979.1226067004764,0.00570988793355966,1.1263098272995864,1232.2732704797024,0.0,244250.2563213536,272602.78187068773
0.3219213942,0.1306625022293649,1,958.8247032,4882.000936458435,-3923.176233258435,110750.4291,136531.7032900662,-25781.274190066193,1.4144904260751383,0.5627345990182011,2979.1226067004764,0.00570988793355966,1.1263098272995864,1232.2732704797024,0.0,244250.2563213536,272602.78187068773
0.3294148627,0.13297553085739075,1,956.2009217,4882.000936458435,-3925.800014758435,110208.1866,136531.7032900662,-26323.516690066186,1.4144904260751383,0.5627345990182011,2979.1226067004764,0.00570988793355966,1.1263098272995864,1232.2732704797024,0.0,244250.2563213536,272602.78187068773
0.3369083412,0.13528857459445057,1,953.5634235,4882.000936458435,-3928.437512958435,109467.9609,136531.7032900662,-27063.74239006618,1.4144904260751383,0.5627345990182011,2979.1226067004764,0.00570988793355966,1.1263098272995864,1232.2732704797024,0.0,244250.2563213536,272602.78187068773
0.3444018294,0.13760163279188112,1,950.8405658,4974.067074303164,-4023.226508503164,108596.6288,94016.49795615001,14580.130843849998,1.4415862255205996,0.5674773000641817,2995.6676385030783,0.005785436254201889,1.1108341814638873,1218.7117970411691,0.0,94016.49795615001,186643.90513434124
0.3518953056,0.13991469646061813,1,948.0111165,4882.000936458435,-3933.989819958435,107643.4078,133090.94909436637,-25447.54129436637,1.4144904260751383,0.5627345990182011,2979.1226067004764,0.00570988793355966,1.1263098272995864,1232.2732704797024,0.0,133090.94909436637,213823.62157701983
0.3593887751,0.14222776368056717,1,945.7343746,4882.000936458435,-3936.2665618584347,106474.1005,133090.94909436637,-26616.84859436637,1.4144904260751383,0.5627345990182011,2979.1226067004764,0.00570988793355966,1.1263098272995864,1232.2732704797024,0.0,133090.94909436637,213823.62157701983
0.3668822951,0.14454085337131498,1,943.9298201,4882.000936458435,-3938.0711163584347,105040.5062,133090.94909436637,-28050.442894366366,1.4144904260751383,0.5627345990182011,2979.1226067004764,0.00570988793355966,1.1263098272995864,1232.2732704797024,0.0,133090.94909436637,213823.62157701983
0.3743758239,0.14685395520425767,1,941.666225,4882.000936458435,-3940.334711458435,103363.9283,133090.94909436637,-29727.02079436637,1.4144904260751383,0.5627345990182011,2979.1226067004764,0.00570988793355966,1.1263098272995864,1232.2732704797024,0.0,133090.94909436637,213823.62157701983
0.3818693601,0.14916706815698075,1,938.8528451,4882.000936458435,-3943.1480913584346,101576.3165,133090.94909436637,-31514.63259436637,1.4144904260751383,0.5627345990182011,2979.1226067004764,0.00570988793355966,1.1263098272995864,1232.2732704797024,0.0,133090.94909436637,213823.62157701983
