x_m,span_m,side,p_fluent_Pa,p_f3_Pa,p_residual_Pa,q_fluent_W_m2,q_f3_W_m2,q_residual_W_m2,cp_f3,phi_f3_rad,T_e_K,rho_e_kg_m3,ma_e,v_e_m_s,w_tr,q_lam,q_turb
0.2095227603,0.09596620214860516,1,5952.124153,14050.736814233798,-8098.6126612337985,186898.9159,182074.69918485786,4824.216715142131,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,182074.69918485786,551363.6089244437
0.2170159043,0.09827837164153871,1,6004.925409,14050.736814233798,-8045.811405233798,190308.2795,182074.69918485786,8233.580315142142,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,182074.69918485786,551363.6089244437
0.2245089052,0.10059179102250038,1,6062.793563,14050.736814233798,-7987.943251233798,195260.1827,182074.69918485786,13185.483515142143,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,182074.69918485786,551363.6089244437
0.2320019324,0.10290523508899502,1,6120.960351,14050.736814233798,-7929.7764632337985,200607.367,164574.90509163597,36032.46190836403,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,357325.1809763378,722044.0722596553
0.239494924,0.10521868040620566,1,6178.493673,14050.736814233798,-7872.243141233798,206061.3338,164574.90509163597,41486.42870836402,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,357325.1809763378,722044.0722596553
0.2469879742,0.10753215290840405,1,6235.940829,14050.736814233798,-7814.795985233798,211491.7635,164574.90509163597,46916.85840836403,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,357325.1809763378,722044.0722596553
0.2544810779,0.10984565359665843,1,6292.151603,14050.736814233798,-7758.585211233798,216736.7505,164574.90509163597,52161.845408364024,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,357325.1809763378,722044.0722596553
0.261974057,0.11215884613246908,1,6344.904794,16110.803064778373,-9765.898270778373,221717.838,135782.72114369614,85935.11685630385,0.5060278303817489,0.34980730532537563,697.1115179925689,0.08052542651705166,2.88621207542789,1527.510959159681,0.0,135782.72114369614,525421.8228905542
0.2694673322,0.11447177264528131,1,6391.892296,16110.803064778373,-9718.910768778373,226704.6313,135782.72114369614,90921.91015630387,0.5060278303817489,0.34980730532537563,697.1115179925689,0.08052542651705166,2.88621207542789,1527.510959159681,0.0,135782.72114369614,525421.8228905542
0.2769608322,0.11678470003546912,1,6434.23842,14050.736814233798,-7616.4983942337985,231574.8147,184218.03646347328,47356.778236526705,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,184218.03646347328,553950.7026345629
0.2844542161,0.11909761492202917,1,6473.391285,14050.736814233798,-7577.3455292337985,236042.8566,184218.03646347328,51824.820136526716,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,184218.03646347328,553950.7026345629
0.2919476298,0.12141055574455256,1,6509.753918,14050.736814233798,-7540.982896233798,239987.217,184218.03646347328,55769.18053652672,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,184218.03646347328,553950.7026345629
0.2994410536,0.12372351547145628,1,6543.683804,14050.736814233798,-7507.053010233798,243322.5524,184218.03646347328,59104.5159365267,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,184218.03646347328,553950.7026345629
0.3069344893,0.12603649375157353,1,6575.408069,17256.954181250487,-10681.546112250486,246122.0442,113134.6073061112,132987.4368938888,0.5448506343974592,0.36329387783101097,710.9351063090863,0.08457700242935355,2.8409548094370267,1518.393276271021,0.0,113134.6073061112,505587.9810571561
0.3144279364,0.1283494895893531,1,6604.805412,14050.736814233798,-7445.9314022337985,248453.8268,163603.95322483045,84849.87357516956,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,361632.94596791634,725513.426016908
0.3219213942,0.1306625022293649,1,6629.455813,14050.736814233798,-7421.281001233799,250281.5099,163603.95322483045,86677.55667516956,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,361632.94596791634,725513.426016908
0.3294148627,0.13297553085739075,1,6648.599561,14050.736814233798,-7402.137253233798,251385.6613,163603.95322483045,87781.70807516956,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,361632.94596791634,725513.426016908
0.3369083412,0.13528857459445057,1,6664.58405,14050.736814233798,-7386.152764233798,251674.9381,163603.95322483045,88070.98487516955,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,361632.94596791634,725513.426016908
0.3444018294,0.13760163279188112,1,6678.06824,14494.869849393162,-7816.801609393163,251296.6839,131985.3725598831,119311.3113401169,0.4512924140638058,0.3297036534088452,676.3743865216871,0.07466984853481272,2.9561655395980226,1541.087482097603,0.0,131985.3725598831,492494.89750346885
0.3518953056,0.13991469646061813,1,6688.693845,14050.736814233798,-7362.042969233798,250460.3588,186438.89312441816,64021.46567558183,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,186438.89312441816,556612.3835836266
0.3593887751,0.14222776368056717,1,6699.190404,14050.736814233798,-7351.546410233798,249018.3416,186438.89312441816,62579.448475581856,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,186438.89312441816,556612.3835836266
0.3668822951,0.14454085337131498,1,6719.335217,14050.736814233798,-7331.401597233798,246359.6254,186438.89312441816,59920.73227558183,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,186438.89312441816,556612.3835836266
0.3743758239,0.14685395520425767,1,6735.603771,14050.736814233798,-7315.133043233798,243126.5777,186438.89312441816,56687.684575581836,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,186438.89312441816,556612.3835836266
0.3818693601,0.14916706815698075,1,6742.968949,14050.736814233798,-7307.767865233798,239706.6133,186438.89312441816,53267.72017558184,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,186438.89312441816,556612.3835836266
