x_m,span_m,side,p_fluent,q_fluent,cp_v1,cp_v2,p_e_v1,p_e_v2,q_v1,q_v2,phi_rad,w_tr
-0.001339630961,0.030981117682287364,1,853.4047039,90606.62936,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,568033.9943737086,557687.965544736,0.5627345990182011,0.0
-0.000275849085,0.03130882862941534,1,842.0285455,88716.4514,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,568033.9943737086,557687.965544736,0.5627345990182011,0.0
0.0008411282306,0.03165293447839522,1,831.0152438,86916.63045,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,568033.9943737086,557687.965544736,0.5627345990182011,0.0
0.002013961164,0.03201425556681264,1,820.5847659,85241.67823,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,568033.9943737086,557687.965544736,0.5627345990182011,0.0
0.003245442919,0.032393653299095014,1,810.8700417,83706.65378,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,568033.9943737086,557687.965544736,0.5627345990182011,0.0
0.004538506372,0.03279203218162213,1,801.98299,82333.664,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,564516.7222001535,146697.9178936557,0.5627345990182011,0.0
0.005896231062,0.033210341959299526,1,793.8578894,81134.35518,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,564516.7222001535,146697.9178936557,0.5627345990182011,0.0
0.007321805899,0.03364943176075458,1,786.2212675,80006.02097,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,564516.7222001535,146697.9178936557,0.5627345990182011,0.0
0.008818763608,0.034110330292229395,1,779.0180709,78889.40006,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,564516.7222001535,146697.9178936557,0.5627345990182011,0.0
0.0103906273,0.03459424840023883,1,771.9555069,77790.68099,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,564516.7222001535,146697.9178936557,0.5627345990182011,0.0
0.01204109371,0.03510237755199764,1,764.2727384,76712.5448,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,564516.7222001535,146697.9178936557,0.5627345990182011,0.0
0.01377409352,0.03563592916118241,1,755.4620302,75650.11986,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,564516.7222001535,146697.9178936557,0.5627345990182011,0.0
0.01559375394,0.036196175212440944,1,745.4067397,74620.57191,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,564516.7222001535,146697.9178936557,0.5627345990182011,0.0
0.01750441008,0.036784451906890336,1,734.2830891,73677.14965,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,564516.7222001535,146697.9178936557,0.5627345990182011,0.0
0.01951061103,0.03740216145402587,1,722.4922448,72786.42152,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,564516.7222001535,146697.9178936557,0.5627345990182011,0.0
0.02161711919,0.03805077103152088,1,710.2126473,71874.1577,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,564516.7222001535,146697.9178936557,0.5627345990182011,0.0
0.02382897841,0.03873183499360424,1,697.768863,70922.43319,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,564516.7222001535,146697.9178936557,0.5627345990182011,0.0
0.02615144474,0.03944697384047518,1,685.4205447,70132.77394,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,564516.7222001535,146697.9178936557,0.5627345990182011,0.0
0.0285900486,0.04019789212770919,1,674.1863117,69711.94322,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,564516.7222001535,146697.9178936557,0.5627345990182011,0.0
0.03115059749,0.040986379825129114,1,664.5137806,69431.87759,1.4513956415884741,0.18666235265306316,5007.397519256415,609.8965236937465,114910.49894927596,83402.38316309787,0.5691803329760458,0.0
0.03383918933,0.04181431638962999,1,655.0872629,69177.24573,1.4513956415884741,0.18666235265306316,5007.397519256415,609.8965236937465,114910.49894927596,83402.38316309787,0.5691803329760458,0.0
0.03666222692,0.042683675272687564,1,646.0868977,69111.96987,1.4513956415884741,0.18666235265306316,5007.397519256415,609.8965236937465,114910.49894927596,83402.38316309787,0.5691803329760458,0.0
0.03962643321,0.04359652858862119,1,637.8959655,69259.9263,1.4513956415884741,0.18666235265306316,5007.397519256415,609.8965236937465,114910.49894927596,83402.38316309787,0.5691803329760458,0.0
0.0427388654,0.04455505137512677,1,631.2848391,69302.20141,1.4513956415884741,0.18666235265306316,5007.397519256415,609.8965236937465,114910.49894927596,83402.38316309787,0.5691803329760458,0.0
0.04600693981,0.04556152953754935,1,625.6062479,69303.42818,1.4513956415884741,0.18666235265306316,5007.397519256415,609.8965236937465,114910.49894927596,83402.38316309787,0.5691803329760458,0.0
0.04943855856,0.04661852058932452,1,621.4455119,69688.79534,1.438174207412287,0.18589129369583174,4962.473715335444,607.646271665465,124239.00731081003,72587.96362779637,0.5668832091305103,0.0
0.05304155607,0.047728444523956824,1,634.887929,69148.14252,1.438174207412287,0.18589129369583174,4962.473715335444,607.646271665465,124239.00731081003,72587.96362779637,0.5668832091305103,0.0
0.05682460736,0.04889390106727133,1,632.9964799,70056.34384,1.438174207412287,0.18589129369583174,4962.473715335444,607.646271665465,124239.00731081003,72587.96362779637,0.5668832091305103,0.0
0.06079680391,0.05011775755425405,1,632.4728549,71358.49365,1.438174207412287,0.18589129369583174,4962.473715335444,607.646271665465,124239.00731081003,72587.96362779637,0.5668832091305103,0.0
0.06496773379,0.05140293512091764,1,633.1606338,72581.76635,1.438174207412287,0.18589129369583174,4962.473715335444,607.646271665465,124239.00731081003,72587.96362779637,0.5668832091305103,0.0
0.06934723221,0.05275240636382193,1,634.7804205,73982.94225,1.438174207412287,0.18589129369583174,4962.473715335444,607.646271665465,124239.00731081003,72587.96362779637,0.5668832091305103,0.0
0.07394572819,0.05416938671607866,1,637.4091059,75637.40436,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,139006.79972310917,58340.66325193977,0.5627345990182011,0.0
0.07877419653,0.05565729603022865,1,641.2919638,77503.20053,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,139006.79972310917,58340.66325193977,0.5627345990182011,0.0
0.08384409835,0.05721970976005198,1,646.2386346,79392.08941,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,139006.79972310917,58340.66325193977,0.5627345990182011,0.0
0.08916746412,0.05886030414571033,1,654.4492997,80665.9924,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,139006.79972310917,58340.66325193977,0.5627345990182011,0.0
0.09475701643,0.060582963710794,1,661.8808722,83157.71617,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,139006.79972310917,58340.66325193977,0.5627345990182011,0.0
0.1006260702,0.062391793838045856,1,671.1405361,85631.17178,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,139006.79972310917,58340.66325193977,0.5627345990182011,0.0
0.1067885949,0.06429110160655756,1,681.9335516,87942.85588,1.679610880784444,0.1992137466315394,5782.827515790564,646.5264071714513,93442.32538076348,55818.6951810663,0.6068944180348791,0.0
0.1132592661,0.06628541175840037,1,694.9600734,89898.40824,1.679610880784444,0.1992137466315394,5782.827515790564,646.5264071714513,93442.32538076348,55818.6951810663,0.6068944180348791,0.0
0.1200535042,0.06837947829583663,1,709.7154924,91870.71523,1.4202290771066122,0.1848363769873591,4901.499731390466,604.5676115440234,128237.60981019355,47980.707840965944,0.5637438406367123,0.0
0.1271874777,0.07057828581839536,1,725.9381914,92808.57603,1.4202290771066122,0.1848363769873591,4901.499731390466,604.5676115440234,128237.60981019355,47980.707840965944,0.5637438406367123,0.0
0.1345882373,0.07285934936726957,1,742.4174138,94269.68563,1.4202290771066122,0.1848363769873591,4901.499731390466,604.5676115440234,128237.60981019355,47980.707840965944,0.5637438406367123,0.0
0.1420816605,0.07516898487581894,1,761.3420013,96079.71661,1.4202290771066122,0.1848363769873591,4901.499731390466,604.5676115440234,128237.60981019355,47980.707840965944,0.5637438406367123,0.0
0.1495753306,0.07747927056772755,1,773.38471,98358.33532,1.6286275782380808,0.19652658555399344,5609.596393030711,638.6842187001846,74196.4285075218,46495.45794308497,0.598766253110067,0.0
0.1570687132,0.07979005875649235,1,791.7648392,100064.6824,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,138166.87179348455,42684.055386582666,0.5627345990182011,0.0
0.1645621432,0.08210089967510956,1,810.8501122,101367.4245,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,138166.87179348455,42684.055386582666,0.5627345990182011,0.0
0.17205562,0.08441177376590955,1,828.0210418,104686.9165,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,138166.87179348455,42684.055386582666,0.5627345990182011,0.0
0.1795490903,0.08672266296804297,1,846.3319855,107249.767,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,138166.87179348455,42684.055386582666,0.5627345990182011,0.0
0.1870426002,0.0890335799799186,1,866.5273652,108018.0854,1.637275987250751,0.19698687562228945,5638.981966905391,640.0275253955637,96498.38630232264,42423.47611416501,0.6001563496773489,0.0
0.1945362006,0.09134453898769618,1,884.2194054,108390.3092,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,130749.14557324366,38161.06867298281,0.5627345990182011,0.0
0.2020291627,0.0936552614660066,1,908.426943,106148.7382,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,130749.14557324366,38161.06867298281,0.5627345990182011,0.0
0.2095227603,0.09596620214860516,1,922.4584354,105874.948,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,130749.14557324366,38161.06867298281,0.5627345990182011,0.0
0.2170159043,0.09827837164153871,1,938.1978357,105516.3603,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,130749.14557324366,38161.06867298281,0.5627345990182011,0.0
