point_id,side,side_id,mach,alpha_deg,altitude_km,Tw_K,x_m,span_m,xc,yb,valid_mask,q_low_W_m2,T_e_K,p_e_Pa,rho_e_kg_m3,ma_e,v_e_m_s,mu_e_Pa_s,phi_rad,cp,cp0,h_e_J_per_kg,T_r_lam_K,h_r_lam_J_per_kg,h_star_lam_J_per_kg,T_r_turb_K,h_r_turb_J_per_kg,h_star_turb_J_per_kg,q_lam_W_m2,q_turb_W_m2,St_l,Re_ns_l,w_tr,re_edge,re_tri
16,leeward,-1,8.0,5.0,30.0,300.0,0.7191590344735389,0.0,0.2,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,3089216.8918259623,1226678.6739086162
17,leeward,-1,8.0,5.0,30.0,300.0,0.7641565495598899,0.0,0.21250000000000002,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,3282292.9475650857,1226678.6739086162
18,leeward,-1,8.0,5.0,30.0,300.0,0.8091540646462407,0.0,0.225,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,3475369.0033042077,1226678.6739086162
19,leeward,-1,8.0,5.0,30.0,300.0,0.8541515797325918,0.0,0.23750000000000002,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,3668445.0590433306,1226678.6739086162
20,leeward,-1,8.0,5.0,30.0,300.0,0.8991490948189427,0.0,0.25,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,3861521.114782453,1226678.6739086162
21,leeward,-1,8.0,5.0,30.0,300.0,0.9441466099052936,0.0,0.2625,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,4054597.170521576,1226678.6739086162
22,leeward,-1,8.0,5.0,30.0,300.0,0.9891441249916447,0.0,0.275,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,4247673.226260698,1226678.6739086162
23,leeward,-1,8.0,5.0,30.0,300.0,1.0341416400779957,0.0,0.28750000000000003,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,4440749.281999822,1226678.6739086162
24,leeward,-1,8.0,5.0,30.0,300.0,1.0791391551643468,0.0,0.30000000000000004,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,4633825.337738944,1226678.6739086162
25,leeward,-1,8.0,5.0,30.0,300.0,1.1241366702506974,0.0,0.3125,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,4826901.393478066,1226678.6739086162
26,leeward,-1,8.0,5.0,30.0,300.0,1.1691341853370485,0.0,0.325,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,5019977.449217188,1226678.6739086162
27,leeward,-1,8.0,5.0,30.0,300.0,1.2141317004233996,0.0,0.3375,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,5213053.504956312,1226678.6739086162
28,leeward,-1,8.0,5.0,30.0,300.0,1.2591292155097504,0.0,0.35000000000000003,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,5406129.560695435,1226678.6739086162
29,leeward,-1,8.0,5.0,30.0,300.0,1.3041267305961015,0.0,0.36250000000000004,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,5599205.616434557,1226678.6739086162
30,leeward,-1,8.0,5.0,30.0,300.0,1.3491242456824524,0.0,0.375,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,5792281.672173679,1226678.6739086162
31,leeward,-1,8.0,5.0,30.0,300.0,1.3941217607688032,0.0,0.3875,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,5985357.727912802,1226678.6739086162
32,leeward,-1,8.0,5.0,30.0,300.0,1.4391192758551543,0.0,0.4,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,6178433.783651925,1226678.6739086162
33,leeward,-1,8.0,5.0,30.0,300.0,1.4841167909415052,0.0,0.41250000000000003,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,6371509.839391048,1226678.6739086162
34,leeward,-1,8.0,5.0,30.0,300.0,1.5291143060278563,0.0,0.42500000000000004,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,6564585.895130171,1226678.6739086162
35,leeward,-1,8.0,5.0,30.0,300.0,1.574111821114207,0.0,0.4375,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,6757661.950869293,1226678.6739086162
36,leeward,-1,8.0,5.0,30.0,300.0,1.619109336200558,0.0,0.45,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,6950738.006608415,1226678.6739086162
37,leeward,-1,8.0,5.0,30.0,300.0,1.664106851286909,0.0,0.4625,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,7143814.062347539,1226678.6739086162
38,leeward,-1,8.0,5.0,30.0,300.0,1.7091043663732601,0.0,0.47500000000000003,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,7336890.118086661,1226678.6739086162
39,leeward,-1,8.0,5.0,30.0,300.0,1.754101881459611,0.0,0.48750000000000004,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,7529966.173825785,1226678.6739086162
40,leeward,-1,8.0,5.0,30.0,300.0,1.7990993965459618,0.0,0.5,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,7723042.229564906,1226678.6739086162
41,leeward,-1,8.0,5.0,30.0,300.0,1.8440969116323132,0.0,0.5125000000000001,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,7916118.2853040295,1226678.6739086162
42,leeward,-1,8.0,5.0,30.0,300.0,1.8890944267186638,0.0,0.525,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,8109194.341043152,1226678.6739086162
43,leeward,-1,8.0,5.0,30.0,300.0,1.9340919418050146,0.0,0.5375,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,8302270.396782273,1226678.6739086162
44,leeward,-1,8.0,5.0,30.0,300.0,1.979089456891366,0.0,0.55,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,8495346.452521397,1226678.6739086162
45,leeward,-1,8.0,5.0,30.0,300.0,2.0240869719777166,0.0,0.5625,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,8688422.508260518,1226678.6739086162
46,leeward,-1,8.0,5.0,30.0,300.0,2.069084487064068,0.0,0.5750000000000001,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,8881498.563999644,1226678.6739086162
47,leeward,-1,8.0,5.0,30.0,300.0,2.1140820021504187,0.0,0.5875,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,9074574.619738765,1226678.6739086162
48,leeward,-1,8.0,5.0,30.0,300.0,2.15907951723677,0.0,0.6000000000000001,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,9267650.675477888,1226678.6739086162
49,leeward,-1,8.0,5.0,30.0,300.0,2.2040770323231205,0.0,0.6125,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,9460726.73121701,1226678.6739086162
50,leeward,-1,8.0,5.0,30.0,300.0,2.2490745474094713,0.0,0.625,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,9653802.786956131,1226678.6739086162
51,leeward,-1,8.0,5.0,30.0,300.0,2.2940720624958226,0.0,0.6375000000000001,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,9846878.842695257,1226678.6739086162
52,leeward,-1,8.0,5.0,30.0,300.0,2.3390695775821735,0.0,0.65,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,10039954.898434376,1226678.6739086162
53,leeward,-1,8.0,5.0,30.0,300.0,2.384067092668525,0.0,0.6625000000000001,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,10233030.954173502,1226678.6739086162
54,leeward,-1,8.0,5.0,30.0,300.0,2.4290646077548756,0.0,0.675,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,10426107.009912623,1226678.6739086162
55,leeward,-1,8.0,5.0,30.0,300.0,2.474062122841226,0.0,0.6875,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,10619183.065651745,1226678.6739086162
56,leeward,-1,8.0,5.0,30.0,300.0,2.5190596379275774,0.0,0.7000000000000001,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,10812259.12139087,1226678.6739086162
57,leeward,-1,8.0,5.0,30.0,300.0,2.5640571530139282,0.0,0.7125,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,10995313.166135453,1226689.707604308
58,leeward,-1,8.0,5.0,30.0,300.0,2.6090546681002795,0.0,0.7250000000000001,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,11188213.397120284,1226689.707604308
59,leeward,-1,8.0,5.0,30.0,300.0,2.6540521831866304,0.0,0.7375,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,11381113.628105117,1226689.707604308
60,leeward,-1,8.0,5.0,30.0,300.0,2.6990496982729812,0.0,0.75,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,11574013.859089948,1226689.707604308
61,leeward,-1,8.0,5.0,30.0,300.0,2.744047213359332,0.0,0.7625000000000001,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,11766914.09007478,1226689.707604308
62,leeward,-1,8.0,5.0,30.0,300.0,2.789044728445683,0.0,0.775,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,11959814.321059613,1226689.707604308
