case_id,region,side,i_x,j_span,x_m,y_m,z_m,valid_mask,is_leading_edge_near,is_cap_mask,is_true_nose_cap,is_index0,included_in_tauber_audit,excluded_reason,local_sweep_deg,Ma_inf,Ma_normal_eff,R_curv_local_m,R_curv_status,R_curv_estimation_method,x_phys_baseline_m,q_lam_baseline,q_tauber_ref_readonly,q_tauber_over_baseline,tauber_direction_sign
ma6_a5_h30km,leading_edge_near,windward,1829,22,2.806242753334793,0.56706485,0.0,1,1,0,0,0,1,,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,2.806242753334793,34697.84270896546,3020.0431177557416,0.0870383540292954,-1.0
ma6_a5_h30km,leading_edge_near,windward,1830,22,2.830265700203436,0.56706485,0.0,1,1,0,0,0,1,,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,2.830265700203436,34334.50450070752,3020.0431177557416,0.0879594204626867,-1.0
ma6_a5_h30km,leading_edge_near,windward,1831,22,2.8542886470720785,0.56706485,0.0,1,1,0,0,0,1,,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,2.8542886470720785,33982.34642738726,3020.0431177557416,0.08887094139331739,-1.0
ma6_a5_h30km,leading_edge_near,windward,1832,22,2.878311593940721,0.56706485,0.0,1,1,0,0,0,1,,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,2.878311593940721,33640.806639210365,3020.0431177557416,0.08977320758520996,-1.0
ma6_a5_h30km,leading_edge_near,windward,1833,22,2.9023345408093637,0.56706485,0.0,1,1,0,0,0,1,,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,2.9023345408093637,33309.36203756754,3020.0431177557416,0.09066649533394319,-1.0
ma6_a5_h30km,leading_edge_near,windward,1834,22,2.9263574876780063,0.56706485,0.0,1,1,0,0,0,1,,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,2.9263574876780063,33244.38785421196,3025.572362501297,0.09101001876676056,-1.0
ma6_a5_h30km,leading_edge_near,windward,1835,22,2.9503804345466493,0.56706485,0.0,1,1,0,0,0,1,,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,2.9503804345466493,32929.268061259834,3025.572362501297,0.09188094788115804,-1.0
ma6_a5_h30km,leading_edge_near,windward,1836,22,2.974403381415292,0.56706485,0.0,1,1,0,0,0,1,,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,2.974403381415292,32622.942630650432,3025.572362501297,0.0927436987140045,-1.0
ma6_a5_h30km,leading_edge_near,windward,1837,22,2.9984263282839345,0.56706485,0.0,1,1,0,0,0,1,,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,2.9984263282839345,32325.009973327946,3025.572362501297,0.0935984974172556,-1.0
ma6_a5_h30km,leading_edge_near,windward,1838,22,3.022449275152577,0.56706485,0.0,1,1,0,0,0,1,,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,3.022449275152577,32108.661248202185,3031.134973523525,0.09440240906005519,-1.0
ma6_a5_h30km,leading_edge_near,windward,1839,22,3.0464722220212197,0.56706485,0.0,1,1,0,0,0,1,,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,3.0464722220212197,31825.760039849003,3031.134973523525,0.09524155808779566,-1.0
ma6_a5_h30km,leading_edge_near,windward,1840,22,3.0704951688898623,0.56706485,0.0,1,1,0,0,0,1,,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,3.0704951688898623,31521.327551975817,3026.833467416799,0.09602493620948624,-1.0
ma6_a5_h30km,leading_edge_near,windward,1841,22,3.094518115758505,0.56706485,0.0,1,1,0,0,0,1,,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,3.094518115758505,31253.056055872523,3026.833467416799,0.09684919970724111,-1.0
ma6_a5_h30km,leading_edge_near,windward,1842,22,3.1185410626271475,0.56706485,0.0,1,1,0,0,0,1,,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,3.1185410626271475,31093.47041239159,3033.0974656772078,0.09754773029351,-1.0
ma6_a5_h30km,leading_edge_near,windward,1843,22,3.14256400949579,0.56706485,0.0,1,1,0,0,0,1,,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,3.14256400949579,30919.48986928934,3035.2294249170805,0.09816557251585868,-1.0
ma6_a5_h30km,leading_edge_near,windward,1844,22,3.1665869563644327,0.56706485,0.0,1,1,0,0,0,1,,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,3.1665869563644327,30669.125506954504,3035.2294249170805,0.09896693742470142,-1.0
ma6_a5_h30km,leading_edge_near,windward,1845,22,3.1906099032330753,0.56706485,0.0,1,1,0,0,0,1,,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,3.1906099032330753,30424.746110352367,3035.2294249170805,0.0997618653548701,-1.0
ma6_a5_h30km,leading_edge_near,windward,1846,22,3.214632850101718,0.56706485,0.0,1,1,0,0,0,1,,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,3.214632850101718,30186.116966352027,3035.2294249170805,0.1005505089740559,-1.0
ma6_a5_h30km,leading_edge_near,windward,1847,22,3.2386557969703604,0.56706485,0.0,1,1,0,0,0,1,,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,3.2386557969703604,30051.05847735798,3041.4069851767995,0.10120798199066275,-1.0
ma6_a5_h30km,leading_edge_near,windward,1848,22,3.2626787438390035,0.56706485,0.0,1,1,0,0,0,1,,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,3.2626787438390035,29822.53000126096,3041.4069851767995,0.10198353342416631,-1.0
ma6_a5_h30km,leading_edge_near,windward,1849,22,3.2867016907076456,0.56706485,0.0,1,1,0,0,0,1,,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,3.2867016907076456,29599.137117975348,3041.4069851767995,0.10275323138828174,-1.0
ma6_a5_h30km,leading_edge_near,windward,1850,22,3.3107246375762887,0.56706485,0.0,1,1,0,0,0,1,,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,3.3107246375762887,29380.69031609609,3041.4069851767995,0.10351720645278975,-1.0
ma6_a5_h30km,leading_edge_near,windward,1851,22,3.3347475844449312,0.56706485,0.0,1,1,0,0,0,1,,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,3.3347475844449312,29142.846140887323,3037.4150955642576,0.10422506713586817,-1.0
ma6_a5_h30km,leading_edge_near,windward,1852,22,3.358770531313574,0.56706485,0.0,1,1,0,0,0,1,,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,3.358770531313574,29063.550608408634,3043.77634723062,0.10472830344238801,-1.0
ma6_a5_h30km,leading_edge_near,windward,1853,22,3.382793478182217,0.56706485,0.0,1,1,0,0,0,1,,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,3.382793478182217,28858.151917277435,3043.77634723062,0.10547371002674308,-1.0
ma6_a5_h30km,aft_body,windward,1854,22,3.406816425050859,0.56706485,0.0,1,0,0,0,0,0,not_leading_edge_near,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,3.406816425050859,28657.04736324981,nan,nan,nan
ma6_a5_h30km,aft_body,windward,1855,22,3.430839371919502,0.56706485,0.0,1,0,0,0,0,0,not_leading_edge_near,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,3.430839371919502,28460.089377339,nan,nan,nan
ma6_a5_h30km,aft_body,windward,1856,22,3.4548623187881446,0.56706485,0.0,1,0,0,0,0,0,not_leading_edge_near,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,3.4548623187881446,28350.069020565257,nan,nan,nan
ma6_a5_h30km,aft_body,windward,1857,22,3.4788852656567872,0.56706485,0.0,1,0,0,0,0,0,not_leading_edge_near,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,3.4788852656567872,28160.43432355408,nan,nan,nan
ma6_a5_h30km,aft_body,windward,1858,22,3.50290821252543,0.56706485,0.0,1,0,0,0,0,0,not_leading_edge_near,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,3.50290821252543,27974.55483791434,nan,nan,nan
ma6_a5_h30km,aft_body,windward,1859,22,3.5269311593940724,0.56706485,0.0,1,0,0,0,0,0,not_leading_edge_near,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,3.5269311593940724,27792.308240978495,nan,nan,nan
ma6_a5_h30km,aft_body,windward,1860,22,3.550954106262715,0.56706485,0.0,1,0,0,0,0,0,not_leading_edge_near,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,3.550954106262715,27613.577716740445,nan,nan,nan
ma6_a5_h30km,aft_body,windward,1861,22,3.5749770531313576,0.56706485,0.0,1,0,0,0,0,0,not_leading_edge_near,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,3.5749770531313576,27536.793470723445,nan,nan,nan
ma6_a5_h30km,aft_body,windward,1862,22,3.599,0.56706485,0.0,1,0,0,0,0,0,not_leading_edge_near,62.1,6.0,2.80757888556344,49.60448486875977,available,phi_gradient,3.599,27364.147295615872,nan,nan,nan
ma6_a5_h30km,leading_edge_near,windward,1863,23,1.7564935822535683,0.5928405250000001,0.0,1,1,0,0,1,0,index0,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,1.7564935822535683,470599.4998855907,nan,nan,nan
ma6_a5_h30km,leading_edge_near,windward,1864,23,1.7795249124753987,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,1.7795249124753987,248390.357002898,3268.4400178713395,0.013158481904485552,-1.0
ma6_a5_h30km,leading_edge_near,windward,1865,23,1.802556242697229,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,1.802556242697229,175638.50581809736,3268.4400178713395,0.018608903569564343,-1.0
ma6_a5_h30km,leading_edge_near,windward,1866,23,1.8255875729190596,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,1.8255875729190596,157209.54033299716,3596.865562005364,0.022879435652483793,-1.0
ma6_a5_h30km,leading_edge_near,windward,1867,23,1.84861890314089,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,1.84861890314089,136654.18325293387,3618.664658914324,0.02648045286851205,-1.0
ma6_a5_h30km,leading_edge_near,windward,1868,23,1.8716502333627203,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,1.8716502333627203,119071.02892802827,3508.4502279565327,0.029465187792046318,-1.0
ma6_a5_h30km,leading_edge_near,windward,1869,23,1.8946815635845509,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,1.8946815635845509,107124.434455514,3439.346086533252,0.03210608395754494,-1.0
ma6_a5_h30km,leading_edge_near,windward,1870,23,1.9177128938063812,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,1.9177128938063812,98012.09739418946,3401.44771224838,0.034704366120931834,-1.0
ma6_a5_h30km,leading_edge_near,windward,1871,23,1.9407442240282116,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,1.9407442240282116,91681.92205204397,3401.44771224838,0.03710052795705484,-1.0
ma6_a5_h30km,leading_edge_near,windward,1872,23,1.963775554250042,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,1.963775554250042,85671.36134757075,3352.702403117844,0.03913445929166283,-1.0
ma6_a5_h30km,leading_edge_near,windward,1873,23,1.9868068844718723,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,1.9868068844718723,80196.83616679772,3313.8276237257387,0.041321176521645575,-1.0
ma6_a5_h30km,leading_edge_near,windward,1874,23,2.0098382146937026,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.0098382146937026,75778.27673328415,3286.461066312304,0.043369435252263916,-1.0
ma6_a5_h30km,leading_edge_near,windward,1875,23,2.032869544915533,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.032869544915533,72552.1763235076,3286.461066312304,0.0452978977730191,-1.0
ma6_a5_h30km,leading_edge_near,windward,1876,23,2.0559008751373637,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.0559008751373637,68460.23483915409,3196.29187867152,0.04668829848716035,-1.0
ma6_a5_h30km,leading_edge_near,windward,1877,23,2.078932205359194,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.078932205359194,65363.98435306753,3169.4026522928716,0.04848851678277675,-1.0
ma6_a5_h30km,leading_edge_near,windward,1878,23,2.1019635355810244,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.1019635355810244,62612.76119407704,3148.2689635506026,0.05028158642919614,-1.0
ma6_a5_h30km,leading_edge_near,windward,1879,23,2.124994865802855,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.124994865802855,59655.541495624,3073.1536487990197,0.05151497365964651,-1.0
ma6_a5_h30km,leading_edge_near,windward,1880,23,2.148026196024685,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.148026196024685,57928.70184714817,3106.737971711813,0.05363037445426127,-1.0
ma6_a5_h30km,leading_edge_near,windward,1881,23,2.1710575262465155,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.1710575262465155,56296.57896692618,3106.737971711813,0.05518520003741254,-1.0
ma6_a5_h30km,leading_edge_near,windward,1882,23,2.194088856468346,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.194088856468346,53819.75664795577,3025.778514022706,0.05622059077328871,-1.0
ma6_a5_h30km,leading_edge_near,windward,1883,23,2.217120186690176,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.217120186690176,52101.13695804966,3010.5445609282565,0.05778270373163374,-1.0
ma6_a5_h30km,leading_edge_near,windward,1884,23,2.2401515169120065,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.2401515169120065,50845.5033580622,3010.5445609282565,0.059209652026208065,-1.0
ma6_a5_h30km,leading_edge_near,windward,1885,23,2.2631828471338373,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.2631828471338373,49235.58475040485,2984.506293996393,0.06061685484443957,-1.0
ma6_a5_h30km,leading_edge_near,windward,1886,23,2.2862141773556677,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.2862141773556677,47407.74848048051,2917.9384376222097,0.06154982109778174,-1.0
ma6_a5_h30km,leading_edge_near,windward,1887,23,2.309245507577498,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.309245507577498,46753.524246596375,2962.3507018289242,0.06336101394633542,-1.0
ma6_a5_h30km,leading_edge_near,windward,1888,23,2.3322768377993284,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.3322768377993284,45075.078626016504,2894.501441163869,0.06421511685379992,-1.0
ma6_a5_h30km,leading_edge_near,windward,1889,23,2.3553081680211587,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.3553081680211587,44212.55215276496,2889.857538435475,0.06536283018565237,-1.0
ma6_a5_h30km,leading_edge_near,windward,1890,23,2.378339498242989,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.378339498242989,43386.07643369651,2889.857538435475,0.06660794835531658,-1.0
ma6_a5_h30km,leading_edge_near,windward,1891,23,2.4013708284648194,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.4013708284648194,42285.418190215256,2869.142203513251,0.06785181100980961,-1.0
ma6_a5_h30km,leading_edge_near,windward,1892,23,2.42440215868665,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.42440215868665,41009.16889751381,2815.861091970271,0.06866418334415413,-1.0
ma6_a5_h30km,leading_edge_near,windward,1893,23,2.44743348890848,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.44743348890848,40319.89007767739,2815.861091970271,0.06983801509739825,-1.0
ma6_a5_h30km,leading_edge_near,windward,1894,23,2.470464819130311,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.470464819130311,39639.86489271238,2805.819025438418,0.07078275955360927,-1.0
ma6_a5_h30km,leading_edge_near,windward,1895,23,2.4934961493521413,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.4934961493521413,39015.576036247716,2805.819025438418,0.07191535562185858,-1.0
ma6_a5_h30km,leading_edge_near,windward,1896,23,2.5165274795739716,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.5165274795739716,38419.88340575406,2805.819025438418,0.07303038886937895,-1.0
ma6_a5_h30km,leading_edge_near,windward,1897,23,2.539558809795802,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.539558809795802,40435.516540013865,3084.3901097469075,0.07627923107386747,-1.0
ma6_a5_h30km,leading_edge_near,windward,1898,23,2.5625901400176323,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.5625901400176323,40214.4818529462,3102.411314905733,0.07714661912717007,-1.0
ma6_a5_h30km,leading_edge_near,windward,1899,23,2.5856214702394626,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.5856214702394626,39652.01384634023,3102.411314905733,0.07824095207189777,-1.0
ma6_a5_h30km,leading_edge_near,windward,1900,23,2.608652800461293,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.608652800461293,39112.50552573804,3102.411314905733,0.0793201885996331,-1.0
ma6_a5_h30km,leading_edge_near,windward,1901,23,2.631684130683124,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.631684130683124,38594.4362210999,3102.411314905733,0.08038493675960523,-1.0
ma6_a5_h30km,leading_edge_near,windward,1902,23,2.6547154609049537,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.6547154609049537,38046.30427988467,3096.4885551075527,0.08138736767514858,-1.0
ma6_a5_h30km,leading_edge_near,windward,1903,23,2.6777467911267845,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.6777467911267845,37657.22541044726,3102.621339287195,0.08239112960315004,-1.0
ma6_a5_h30km,leading_edge_near,windward,1904,23,2.700778121348615,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.700778121348615,37195.15606560375,3102.621339287195,0.08341466114068403,-1.0
ma6_a5_h30km,leading_edge_near,windward,1905,23,2.723809451570445,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.723809451570445,37073.80474230006,3113.0852926113116,0.08396994358281706,-1.0
ma6_a5_h30km,leading_edge_near,windward,1906,23,2.7468407817922755,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.7468407817922755,36640.17807377389,3113.0852926113116,0.08496370531669384,-1.0
ma6_a5_h30km,leading_edge_near,windward,1907,23,2.769872112014106,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.769872112014106,36313.6162107305,3119.7662360700174,0.08591174775780501,-1.0
ma6_a5_h30km,leading_edge_near,windward,1908,23,2.7929034422359362,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.7929034422359362,35856.592054241875,3113.1415892974373,0.08682201544943391,-1.0
ma6_a5_h30km,leading_edge_near,windward,1909,23,2.8159347724577666,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.8159347724577666,35464.70496462845,3113.1415892974373,0.08778140386061019,-1.0
ma6_a5_h30km,leading_edge_near,windward,1910,23,2.8389661026795974,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.8389661026795974,35085.39240151045,3113.1415892974373,0.08873041959090115,-1.0
ma6_a5_h30km,leading_edge_near,windward,1911,23,2.8619974329014277,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.8619974329014277,34717.995969458,3113.1415892974373,0.0896693919786188,-1.0
ma6_a5_h30km,leading_edge_near,windward,1912,23,2.885028763123258,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.885028763123258,34541.65681836371,3123.921092948555,0.090439237161541,-1.0
ma6_a5_h30km,leading_edge_near,windward,1913,23,2.908060093345088,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.908060093345088,34194.49567755694,3123.921092948555,0.09135742554609148,-1.0
ma6_a5_h30km,leading_edge_near,windward,1914,23,2.9310914235669188,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.9310914235669188,33839.78304420029,3121.4550803628117,0.09224217177414173,-1.0
ma6_a5_h30km,leading_edge_near,windward,1915,23,2.954122753788749,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.954122753788749,33720.160899222574,3129.9878036342557,0.09282244568727482,-1.0
ma6_a5_h30km,leading_edge_near,windward,1916,23,2.9771540840105795,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,2.9771540840105795,33400.531307380705,3129.9878036342557,0.09371071899513779,-1.0
ma6_a5_h30km,leading_edge_near,windward,1917,23,3.0001854142324103,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,3.0001854142324103,33089.82193733693,3129.9878036342557,0.09459065115435182,-1.0
ma6_a5_h30km,leading_edge_near,windward,1918,23,3.02321674445424,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,3.02321674445424,32860.96111209674,3135.542647432163,0.09541847046822714,-1.0
ma6_a5_h30km,leading_edge_near,windward,1919,23,3.046248074676071,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,3.046248074676071,32566.238018676853,3135.542647432163,0.09628200363928797,-1.0
ma6_a5_h30km,leading_edge_near,windward,1920,23,3.069279404897901,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,3.069279404897901,32251.653590381717,3131.4439520825417,0.09709405886141664,-1.0
ma6_a5_h30km,leading_edge_near,windward,1921,23,3.0923107351197316,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,3.0923107351197316,31972.41323846743,3131.4439520825417,0.09794205800877621,-1.0
ma6_a5_h30km,leading_edge_near,windward,1922,23,3.115342065341562,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,3.115342065341562,31802.96908784617,3137.8720798810973,0.09866601043486431,-1.0
ma6_a5_h30km,leading_edge_near,windward,1923,23,3.1383733955633923,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,3.1383733955633923,31536.830776450217,3137.8720798810973,0.09949864975729486,-1.0
ma6_a5_h30km,leading_edge_near,windward,1924,23,3.1614047257852227,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,3.1614047257852227,31391.148721263537,3141.3571872335533,0.10007143144480345,-1.0
ma6_a5_h30km,leading_edge_near,windward,1925,23,3.184436056007053,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,3.184436056007053,31136.965196057197,3141.3571872335533,0.10088835464386671,-1.0
ma6_a5_h30km,leading_edge_near,windward,1926,23,3.207467386228884,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,3.207467386228884,30888.85793375822,3141.3571872335533,0.10169871589199761,-1.0
ma6_a5_h30km,leading_edge_near,windward,1927,23,3.2304987164507137,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,3.2304987164507137,30747.404747972152,3147.8581910608104,0.10237801261156577,-1.0
ma6_a5_h30km,leading_edge_near,windward,1928,23,3.2535300466725445,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,3.2535300466725445,30509.969497773538,3147.8581910608104,0.1031747406791254,-1.0
ma6_a5_h30km,leading_edge_near,windward,1929,23,3.2765613768943744,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,3.2765613768943744,30277.95115338325,3147.8581910608104,0.10396536328083315,-1.0
ma6_a5_h30km,leading_edge_near,windward,1930,23,3.2995927071162052,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,3.2995927071162052,30051.146827665423,3147.8581910608104,0.1047500186636091,-1.0
ma6_a5_h30km,leading_edge_near,windward,1931,23,3.3226240373380356,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,3.3226240373380356,29829.364115178152,3147.8581910608104,0.10552883993457567,-1.0
ma6_a5_h30km,leading_edge_near,windward,1932,23,3.345655367559866,0.5928405250000001,0.0,1,1,0,0,0,1,,61.65,6.0,2.8491383392235683,47.55691621611163,available,phi_gradient,3.345655367559866,29586.985152683777,3143.638367209143,0.10625071635336895,-1.0
