point_id,side,side_id,mach,alpha_deg,altitude_km,Tw_K,x_m,span_m,xc,yb,valid_mask,q_low_W_m2,T_e_K,p_e_Pa,rho_e_kg_m3,ma_e,v_e_m_s,mu_e_Pa_s,phi_rad,cp,cp0,h_e_J_per_kg,T_r_lam_K,h_r_lam_J_per_kg,h_star_lam_J_per_kg,T_r_turb_K,h_r_turb_J_per_kg,h_star_turb_J_per_kg,q_lam_W_m2,q_turb_W_m2,St_l,Re_ns_l,w_tr,re_edge,re_tri
21,windward,1,6.0,5.0,30.0,300.0,0.9441466099052936,0.0,0.2625,0.0,1,295222.9151713231,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,37082.85890009332,295222.9151713231,nan,nan,1.0,3328819.0935167475,1055833.5299690112
22,windward,1,6.0,5.0,30.0,300.0,0.9891441249916447,0.0,0.275,0.0,1,292488.898617062,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,36230.26541711981,292488.898617062,nan,nan,1.0,3487334.2884461167,1055833.5299690112
23,windward,1,6.0,5.0,30.0,300.0,1.0341416400779957,0.0,0.28750000000000003,0.0,1,289900.09394615213,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,35433.89859901958,289900.09394615213,nan,nan,1.0,3645849.4833754865,1055833.5299690112
24,windward,1,6.0,5.0,30.0,300.0,1.0791391551643468,0.0,0.30000000000000004,0.0,1,287442.95900954964,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,34687.83823155749,287442.95900954964,nan,nan,1.0,3804364.6783048557,1055833.5299690112
25,windward,1,6.0,5.0,30.0,300.0,1.1241366702506974,0.0,0.3125,0.0,1,285105.7141127483,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,33987.0015790089,285105.7141127483,nan,nan,1.0,3962879.8732342236,1055833.5299690112
26,windward,1,6.0,5.0,30.0,300.0,1.1691341853370485,0.0,0.325,0.0,1,282878.0526958051,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,33326.99697305292,282878.0526958051,nan,nan,1.0,4121395.0681635924,1055833.5299690112
27,windward,1,6.0,5.0,30.0,300.0,1.2141317004233996,0.0,0.3375,0.0,1,280750.90860896866,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,32704.007517648377,280750.90860896866,nan,nan,1.0,4279910.263092962,1055833.5299690112
28,windward,1,6.0,5.0,30.0,300.0,1.2591292155097504,0.0,0.35000000000000003,0.0,1,278716.2672613204,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,32114.69785243468,278716.2672613204,nan,nan,1.0,4438425.458022331,1055833.5299690112
29,windward,1,6.0,5.0,30.0,300.0,1.3041267305961015,0.0,0.36250000000000004,0.0,1,276767.0111251977,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,31556.138759190268,276767.0111251977,nan,nan,1.0,4596940.6529517,1055833.5299690112
30,windward,1,6.0,5.0,30.0,300.0,1.3491242456824524,0.0,0.375,0.0,1,274896.79239582794,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,31025.74571131146,274896.79239582794,nan,nan,1.0,4755455.847881068,1055833.5299690112
