point_id,side,side_id,mach,alpha_deg,altitude_km,Tw_K,x_m,span_m,xc,yb,valid_mask,q_low_W_m2,T_e_K,p_e_Pa,rho_e_kg_m3,ma_e,v_e_m_s,mu_e_Pa_s,phi_rad,cp,cp0,h_e_J_per_kg,T_r_lam_K,h_r_lam_J_per_kg,h_star_lam_J_per_kg,T_r_turb_K,h_r_turb_J_per_kg,h_star_turb_J_per_kg,q_lam_W_m2,q_turb_W_m2,St_l,Re_ns_l,w_tr,re_edge,re_tri
36,leeward,-1,6.0,5.0,30.0,300.0,1.619109336200558,0.0,0.45,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,5706547.017457281,1055833.5299690112
37,leeward,-1,6.0,5.0,30.0,300.0,1.664106851286909,0.0,0.4625,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,5865062.212386651,1055833.5299690112
38,leeward,-1,6.0,5.0,30.0,300.0,1.7091043663732601,0.0,0.47500000000000003,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,6023577.40731602,1055833.5299690112
39,leeward,-1,6.0,5.0,30.0,300.0,1.754101881459611,0.0,0.48750000000000004,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,6182092.6022453895,1055833.5299690112
40,leeward,-1,6.0,5.0,30.0,300.0,1.7990993965459618,0.0,0.5,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,6340607.797174756,1055833.5299690112
41,leeward,-1,6.0,5.0,30.0,300.0,1.8440969116323132,0.0,0.5125000000000001,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,6499122.992104128,1055833.5299690112
42,leeward,-1,6.0,5.0,30.0,300.0,1.8890944267186638,0.0,0.525,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,6657638.187033495,1055833.5299690112
43,leeward,-1,6.0,5.0,30.0,300.0,1.9340919418050146,0.0,0.5375,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,6816153.381962864,1055833.5299690112
44,leeward,-1,6.0,5.0,30.0,300.0,1.979089456891366,0.0,0.55,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,6974668.576892233,1055833.5299690112
45,leeward,-1,6.0,5.0,30.0,300.0,2.0240869719777166,0.0,0.5625,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,7133183.771821601,1055833.5299690112
46,leeward,-1,6.0,5.0,30.0,300.0,2.069084487064068,0.0,0.5750000000000001,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,7291698.966750973,1055833.5299690112
47,leeward,-1,6.0,5.0,30.0,300.0,2.1140820021504187,0.0,0.5875,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,7450214.16168034,1055833.5299690112
48,leeward,-1,6.0,5.0,30.0,300.0,2.15907951723677,0.0,0.6000000000000001,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,7608729.356609711,1055833.5299690112
49,leeward,-1,6.0,5.0,30.0,300.0,2.2040770323231205,0.0,0.6125,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,7767244.551539078,1055833.5299690112
50,leeward,-1,6.0,5.0,30.0,300.0,2.2490745474094713,0.0,0.625,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,7925759.746468447,1055833.5299690112
51,leeward,-1,6.0,5.0,30.0,300.0,2.2940720624958226,0.0,0.6375000000000001,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,8084274.941397818,1055833.5299690112
52,leeward,-1,6.0,5.0,30.0,300.0,2.3390695775821735,0.0,0.65,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,8242790.136327185,1055833.5299690112
53,leeward,-1,6.0,5.0,30.0,300.0,2.384067092668525,0.0,0.6625000000000001,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,8401305.331256555,1055833.5299690112
54,leeward,-1,6.0,5.0,30.0,300.0,2.4290646077548756,0.0,0.675,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,8559820.526185924,1055833.5299690112
55,leeward,-1,6.0,5.0,30.0,300.0,2.474062122841226,0.0,0.6875,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,8718335.721115291,1055833.5299690112
56,leeward,-1,6.0,5.0,30.0,300.0,2.5190596379275774,0.0,0.7000000000000001,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,8876850.916044662,1055833.5299690112
57,leeward,-1,6.0,5.0,30.0,300.0,2.5640571530139282,0.0,0.7125,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,9027155.005409392,1055841.9786345046
58,leeward,-1,6.0,5.0,30.0,300.0,2.6090546681002795,0.0,0.7250000000000001,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,9185526.14585517,1055841.9786345046
59,leeward,-1,6.0,5.0,30.0,300.0,2.6540521831866304,0.0,0.7375,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,9343897.286300948,1055841.9786345046
60,leeward,-1,6.0,5.0,30.0,300.0,2.6990496982729812,0.0,0.75,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,9502268.426746728,1055841.9786345046
61,leeward,-1,6.0,5.0,30.0,300.0,2.744047213359332,0.0,0.7625000000000001,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,9660639.567192504,1055841.9786345046
62,leeward,-1,6.0,5.0,30.0,300.0,2.789044728445683,0.0,0.775,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,9819010.707638282,1055841.9786345046
63,leeward,-1,6.0,5.0,30.0,300.0,2.8340422435320343,0.0,0.7875000000000001,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,9977381.848084064,1055841.9786345046
64,leeward,-1,6.0,5.0,30.0,300.0,2.879039758618385,0.0,0.8,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,10135752.988529842,1055841.9786345046
65,leeward,-1,6.0,5.0,30.0,300.0,2.924037273704736,0.0,0.8125,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,10294124.12897562,1055841.9786345046
66,leeward,-1,6.0,5.0,30.0,300.0,2.969034788791087,0.0,0.8250000000000001,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,10452495.269421399,1055841.9786345046
67,leeward,-1,6.0,5.0,30.0,300.0,3.0140323038774377,0.0,0.8375,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,10610866.409867179,1055841.9786345046
68,leeward,-1,6.0,5.0,30.0,300.0,3.059029818963789,0.0,0.8500000000000001,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,10769237.550312957,1055841.9786345046
69,leeward,-1,6.0,5.0,30.0,300.0,3.10402733405014,0.0,0.8625,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,10927608.690758735,1055841.9786345046
70,leeward,-1,6.0,5.0,30.0,300.0,3.1490248491364907,0.0,0.875,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,11085979.831204513,1055841.9786345046
71,leeward,-1,6.0,5.0,30.0,300.0,3.194022364222842,0.0,0.8875000000000001,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,11244350.971650295,1055841.9786345046
72,leeward,-1,6.0,5.0,30.0,300.0,3.2390198793091924,0.0,0.9,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,11402722.112096071,1055841.9786345046
73,leeward,-1,6.0,5.0,30.0,300.0,3.2840173943955437,0.0,0.9125000000000001,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,11561093.252541851,1055841.9786345046
74,leeward,-1,6.0,5.0,30.0,300.0,3.3290149094818946,0.0,0.925,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,11719464.39298763,1055841.9786345046
75,leeward,-1,6.0,5.0,30.0,300.0,3.3740124245682455,0.0,0.9375,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,11877835.533433408,1055841.9786345046
76,leeward,-1,6.0,5.0,30.0,300.0,3.4190099396545968,0.0,0.9500000000000001,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,12036206.67387919,1055841.9786345046
77,leeward,-1,6.0,5.0,30.0,300.0,3.4640074547409476,0.0,0.9625,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,12194577.814324968,1055841.9786345046
78,leeward,-1,6.0,5.0,30.0,300.0,3.5090049698272985,0.0,0.9750000000000001,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,12352948.954770746,1055841.9786345046
79,leeward,-1,6.0,5.0,30.0,300.0,3.5540024849136493,0.0,0.9875,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,12511320.095216522,1055841.9786345046
80,leeward,-1,6.0,5.0,30.0,300.0,3.599,0.0,1.0,0.0,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,1.0,12669691.235662302,1055841.9786345046
81,leeward,-1,6.0,5.0,30.0,300.0,0.013652222727272725,0.025775674999999998,0.0,0.025,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,0.0,37443.3823327375,1063739.3012595254
82,leeward,-1,6.0,5.0,30.0,300.0,0.05846906994318182,0.025775674999999998,0.0125,0.025,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,0.0,146136.2296469916,1059691.936744358
83,leeward,-1,6.0,5.0,30.0,300.0,0.10328591715909091,0.025775674999999998,0.025,0.025,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,0.0,315713.38095642684,981015.6843436449
84,leeward,-1,6.0,5.0,30.0,300.0,0.14810276437500003,0.025775674999999998,0.037500000000000006,0.025,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,0.0,469010.42878877005,1000790.6407077073
85,leeward,-1,6.0,5.0,30.0,300.0,0.19291961159090912,0.025775674999999998,0.05,0.025,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,0.0,628886.6458177214,1005793.0673261804
86,leeward,-1,6.0,5.0,30.0,300.0,0.2377364588068182,0.025775674999999998,0.0625,0.025,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,0.0,828472.3962176509,1023391.8342848772
87,leeward,-1,6.0,5.0,30.0,300.0,0.2825533060227273,0.025775674999999998,0.07500000000000001,0.025,1,3789.220386570911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.422394479651187e-05,16787.501169976607,0.0,977737.4164364556,1035185.4614060441
