x_m,span_m,side,p_fluent_Pa,p_f3_Pa,p_residual_Pa,q_fluent_W_m2,q_f3_W_m2,q_residual_W_m2,cp_f3,phi_f3_rad,T_e_K,rho_e_kg_m3,ma_e,v_e_m_s,w_tr,q_lam,q_turb
-0.008931719841,0.028646526784350788,1,13089.39304,23823.27615238812,-10733.88311238812,428957.189,1844349.0427603293,-1415391.8537603293,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,876604.7478777728,1914239.050203095
-0.008933221552,0.028646410368347554,1,13084.62256,23823.27615238812,-10738.65359238812,432956.496,1844349.0427603293,-1411392.5467603293,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,876604.7478777728,1914239.050203095
-0.00893443377,0.028646257299725954,1,13098.48409,23823.27615238812,-10724.79206238812,431382.6901,1844349.0427603293,-1412966.3526603293,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,876604.7478777728,1914239.050203095
-0.00893535001,0.028646248988419786,1,13114.27938,23823.27615238812,-10708.99677238812,426679.0264,1844349.0427603293,-1417670.0163603295,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,876604.7478777728,1914239.050203095
-0.008935971492,0.028646329189471794,1,13117.38465,23823.27615238812,-10705.89150238812,422261.8906,1844349.0427603293,-1422087.1521603293,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,876604.7478777728,1914239.050203095
-0.008936275839,0.02864638982201602,1,13107.0136,23823.27615238812,-10716.26255238812,420675.6392,1844349.0427603293,-1423673.4035603292,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,876604.7478777728,1914239.050203095
-0.008214924449,0.02886328251260569,1,12774.52274,23823.27615238812,-11048.75341238812,398998.1152,1844349.0427603293,-1445350.9275603294,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,876604.7478777728,1914239.050203095
-0.007494945257,0.029085045729176275,1,12654.22363,23823.27615238812,-11169.05252238812,392935.1806,1844349.0427603293,-1451413.8621603292,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,876604.7478777728,1914239.050203095
-0.006738963409,0.029317902475342467,1,12556.67722,23823.27615238812,-11266.59893238812,392066.1357,1844349.0427603293,-1452282.9070603293,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,876604.7478777728,1914239.050203095
-0.005945178497,0.029562407832045633,1,12468.51002,23823.27615238812,-11354.76613238812,393434.1996,1844349.0427603293,-1450914.8431603294,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,876604.7478777728,1914239.050203095
-0.005111698729,0.02981914516972212,1,12381.72217,23823.27615238812,-11441.55398238812,395390.1428,1844349.0427603293,-1448958.8999603293,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,876604.7478777728,1914239.050203095
-0.004236541478,0.030088725817758857,1,12290.98467,23823.27615238812,-11532.29148238812,397027.7424,1844349.0427603293,-1447321.3003603294,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,876604.7478777728,1914239.050203095
-0.00331762185,0.0303717925562187,1,12187.7582,23823.27615238812,-11635.51795238812,398840.0418,1844349.0427603293,-1445509.0009603293,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,876604.7478777728,1914239.050203095
-0.002352750885,0.03066902035049438,1,12063.83914,23823.27615238812,-11759.43701238812,398756.302,1844349.0427603293,-1445592.7407603292,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,876604.7478777728,1914239.050203095
-0.001339630961,0.030981117682287364,1,11923.13005,23823.27615238812,-11900.14610238812,396989.8309,1844349.0427603293,-1447359.2118603294,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,876604.7478777728,1914239.050203095
-0.000275849085,0.03130882862941534,1,11754.40979,23823.27615238812,-12068.86636238812,395625.371,1844349.0427603293,-1448723.6717603293,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,876604.7478777728,1914239.050203095
0.0008411282306,0.03165293447839522,1,11544.39526,23823.27615238812,-12278.88089238812,393076.712,1844349.0427603293,-1451272.3307603293,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,876604.7478777728,1914239.050203095
0.002013961164,0.03201425556681264,1,11302.22181,23823.27615238812,-12521.05434238812,388123.2821,1844349.0427603293,-1456225.7606603294,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,876604.7478777728,1914239.050203095
0.003245442919,0.032393653299095014,1,11053.92816,23823.27615238812,-12769.34799238812,381677.87,1844349.0427603293,-1462671.1727603292,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,876604.7478777728,1914239.050203095
0.004538506372,0.03279203218162213,1,10835.58601,23823.27615238812,-12987.690142388119,374211.6111,1832928.8150438943,-1458717.2039438942,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,878369.8767543326,1915779.9223972168
0.005896231062,0.033210341959299526,1,10677.89337,23823.27615238812,-13145.38278238812,367975.9238,1832928.8150438943,-1464952.8912438944,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,878369.8767543326,1915779.9223972168
0.007321805899,0.03364943176075458,1,10588.53176,23823.27615238812,-13234.74439238812,362640.2846,1832928.8150438943,-1470288.5304438942,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,878369.8767543326,1915779.9223972168
0.008818763608,0.034110330292229395,1,10556.67458,23823.27615238812,-13266.60157238812,359566.0145,1832928.8150438943,-1473362.8005438943,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,878369.8767543326,1915779.9223972168
0.0103906273,0.03459424840023883,1,10563.37593,23823.27615238812,-13259.90022238812,359716.8971,1832928.8150438943,-1473211.9179438944,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,878369.8767543326,1915779.9223972168
0.01204109371,0.03510237755199764,1,10572.78912,23823.27615238812,-13250.48703238812,361913.4622,1832928.8150438943,-1471015.3528438944,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,878369.8767543326,1915779.9223972168
0.01377409352,0.03563592916118241,1,10541.68318,23823.27615238812,-13281.59297238812,364850.1161,1832928.8150438943,-1468078.6989438944,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,878369.8767543326,1915779.9223972168
0.01559375394,0.036196175212440944,1,10446.70084,23823.27615238812,-13376.57531238812,366961.0674,1832928.8150438943,-1465967.7476438943,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,878369.8767543326,1915779.9223972168
0.01750441008,0.036784451906890336,1,10281.48365,23823.27615238812,-13541.79250238812,367504.6123,1832928.8150438943,-1465424.2027438944,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,878369.8767543326,1915779.9223972168
0.01951061103,0.03740216145402587,1,10067.72362,23823.27615238812,-13755.55253238812,366264.6966,1832928.8150438943,-1466664.1184438942,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,878369.8767543326,1915779.9223972168
0.02161711919,0.03805077103152088,1,9813.085468,23823.27615238812,-14010.19068438812,361793.2012,1832928.8150438943,-1471135.6138438943,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,878369.8767543326,1915779.9223972168
0.02382897841,0.03873183499360424,1,9554.295208,23823.27615238812,-14268.98094438812,352578.809,1832928.8150438943,-1480350.0060438942,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,878369.8767543326,1915779.9223972168
0.02615144474,0.03944697384047518,1,9273.385827,23823.27615238812,-14549.89032538812,347788.897,1832928.8150438943,-1485139.9180438942,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,878369.8767543326,1915779.9223972168
0.0285900486,0.04019789212770919,1,9044.103239,23823.27615238812,-14779.17291338812,335355.2845,1832928.8150438943,-1497573.5305438943,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,878369.8767543326,1915779.9223972168
0.03115059749,0.040986379825129114,1,8843.983935,24314.163172490655,-15470.179237490654,327463.2122,433793.6501648794,-106330.43796487938,0.44119094664779895,0.32735394798439504,992.9075523345468,0.08532349097447704,3.2788046636941197,2070.9752913446105,0.0,433793.6501648794,1460000.798383464
0.03383918933,0.04181431638962999,1,8705.493921,24314.163172490655,-15608.669251490655,317173.0192,433793.6501648794,-116620.63096487941,0.44119094664779895,0.32735394798439504,992.9075523345468,0.08532349097447704,3.2788046636941197,2070.9752913446105,0.0,433793.6501648794,1460000.798383464
0.03666222692,0.042683675272687564,1,8502.405255,24314.163172490655,-15811.757917490655,320681.7116,433793.6501648794,-113111.93856487941,0.44119094664779895,0.32735394798439504,992.9075523345468,0.08532349097447704,3.2788046636941197,2070.9752913446105,0.0,433793.6501648794,1460000.798383464
0.03962643321,0.04359652858862119,1,8853.131515,24314.163172490655,-15461.031657490656,343876.837,433793.6501648794,-89916.8131648794,0.44119094664779895,0.32735394798439504,992.9075523345468,0.08532349097447704,3.2788046636941197,2070.9752913446105,0.0,433793.6501648794,1460000.798383464
0.0427388654,0.04455505137512677,1,8748.639443,24314.163172490655,-15565.523729490655,368808.2882,433793.6501648794,-64985.36196487938,0.44119094664779895,0.32735394798439504,992.9075523345468,0.08532349097447704,3.2788046636941197,2070.9752913446105,0.0,433793.6501648794,1460000.798383464
0.04600693981,0.04556152953754935,1,8655.562031,24314.163172490655,-15658.601141490655,359302.8843,433793.6501648794,-74490.76586487942,0.44119094664779895,0.32735394798439504,992.9075523345468,0.08532349097447704,3.2788046636941197,2070.9752913446105,0.0,433793.6501648794,1460000.798383464
0.04943855856,0.04661852058932452,1,8541.578298,24138.65255975223,-15597.07426175223,384415.6208,447610.00472694176,-63194.38392694178,0.43784510495012496,0.326134143315868,990.8544640125998,0.08488310483406664,3.2837776698565238,2071.9708761946163,0.0,447610.00472694176,1472918.468080461
0.05304155607,0.047728444523956824,1,8457.293132,24138.65255975223,-15681.35942775223,321047.6576,447610.00472694176,-126562.34712694178,0.43784510495012496,0.326134143315868,990.8544640125998,0.08488310483406664,3.2837776698565238,2071.9708761946163,0.0,447610.00472694176,1472918.468080461
0.05682460736,0.04889390106727133,1,8326.197207,24138.65255975223,-15812.455352752231,306427.2876,447610.00472694176,-141182.71712694177,0.43784510495012496,0.326134143315868,990.8544640125998,0.08488310483406664,3.2837776698565238,2071.9708761946163,0.0,447610.00472694176,1472918.468080461
0.06079680391,0.05011775755425405,1,8251.820767,24138.65255975223,-15886.831792752231,320399.7057,447610.00472694176,-127210.29902694176,0.43784510495012496,0.326134143315868,990.8544640125998,0.08488310483406664,3.2837776698565238,2071.9708761946163,0.0,447610.00472694176,1472918.468080461
0.06496773379,0.05140293512091764,1,8212.887619,24138.65255975223,-15925.764940752231,332671.736,447610.00472694176,-114938.26872694178,0.43784510495012496,0.326134143315868,990.8544640125998,0.08488310483406664,3.2837776698565238,2071.9708761946163,0.0,447610.00472694176,1472918.468080461
0.06934723221,0.05275240636382193,1,8176.476862,24138.65255975223,-15962.175697752231,348090.0775,447610.00472694176,-99519.92722694174,0.43784510495012496,0.326134143315868,990.8544640125998,0.08488310483406664,3.2837776698565238,2071.9708761946163,0.0,447610.00472694176,1472918.468080461
0.07394572819,0.05416938671607866,1,8152.892351,23823.27615238812,-15670.38380138812,358684.0382,412131.79375960154,-53447.75555960153,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,887947.1978804233,1924108.2447214
0.07877419653,0.05565729603022865,1,8134.648675,23823.27615238812,-15688.62747738812,376734.6657,412131.79375960154,-35397.12805960153,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,887947.1978804233,1924108.2447214
0.08384409835,0.05721970976005198,1,8133.270264,23823.27615238812,-15690.005888388121,375107.5279,412131.79375960154,-37024.26585960155,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,887947.1978804233,1924108.2447214
0.08916746412,0.05886030414571033,1,8156.154049,23823.27615238812,-15667.12210338812,403687.7496,412131.79375960154,-8444.044159601559,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,887947.1978804233,1924108.2447214
0.09475701643,0.060582963710794,1,8208.168151,23823.27615238812,-15615.10800138812,399130.8756,412131.79375960154,-13000.918159601511,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,887947.1978804233,1924108.2447214
0.1006260702,0.062391793838045856,1,7718.276312,23823.27615238812,-16104.99984038812,332097.8988,412131.79375960154,-80033.89495960152,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,887947.1978804233,1924108.2447214
0.1067885949,0.06429110160655756,1,7744.335573,31494.274980529728,-23749.939407529728,330241.3331,348773.4294680526,-18532.09636805259,0.578068808940392,0.3730756763731245,1069.0922520036095,0.10264422883271707,3.1029272704337703,2033.6871922015803,0.0,348773.4294680526,1527423.563955958
0.1132592661,0.06628541175840037,1,7800.213959,31494.274980529728,-23694.061021529727,347382.0931,348773.4294680526,-1391.33636805258,0.578068808940392,0.3730756763731245,1069.0922520036095,0.10264422883271707,3.1029272704337703,2033.6871922015803,0.0,348773.4294680526,1527423.563955958
0.1200535042,0.06837947829583663,1,7897.797089,23899.808922920576,-16002.011833920576,347682.421,456838.7250063372,-109156.30400633725,0.43329191590436356,0.3244650240067854,988.0433193847474,0.08428233248123253,3.2906080828684825,2073.333282749313,0.0,456838.7250063372,1477399.7117194901
0.1271874777,0.07057828581839536,1,7911.258461,23899.808922920576,-15988.550461920575,368510.389,456838.7250063372,-88328.3360063372,0.43329191590436356,0.3244650240067854,988.0433193847474,0.08428233248123253,3.2906080828684825,2073.333282749313,0.0,456838.7250063372,1477399.7117194901
0.1345882373,0.07285934936726957,1,8088.531742,23899.808922920576,-15811.277180920577,358924.2898,456838.7250063372,-97914.43520633719,0.43329191590436356,0.3244650240067854,988.0433193847474,0.08428233248123253,3.2906080828684825,2073.333282749313,0.0,456838.7250063372,1477399.7117194901
0.1420816605,0.07516898487581894,1,8155.389827,23899.808922920576,-15744.419095920577,378880.1039,456838.7250063372,-77958.62110633723,0.43329191590436356,0.3244650240067854,988.0433193847474,0.08428233248123253,3.2906080828684825,2073.333282749313,0.0,456838.7250063372,1477399.7117194901
0.1495753306,0.07747927056772755,1,8185.774549,29400.928665709365,-21215.154116709367,396676.5792,276295.5951094236,120380.98409057636,0.5381623595324764,0.3605030108746702,1048.288289977428,0.09772336592777536,3.1493591309568694,2043.9370722787298,0.0,276295.5951094236,1343641.2114109877
0.1570687132,0.07979005875649235,1,8429.634677,23823.27615238812,-15393.64147538812,388995.1145,409641.5486424238,-20646.434142423794,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,898159.4474887935,1932929.5305421439
0.1645621432,0.08210089967510956,1,8559.644691,23823.27615238812,-15263.63146138812,390448.6742,409641.5486424238,-19192.87444242381,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,898159.4474887935,1932929.5305421439
0.17205562,0.08441177376590955,1,8708.913543,23823.27615238812,-15114.36260938812,395801.391,409641.5486424238,-13840.157642423816,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,898159.4474887935,1932929.5305421439
0.1795490903,0.08672266296804297,1,8822.694272,23823.27615238812,-15000.58188038812,401236.4514,409641.5486424238,-8405.097242423799,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,898159.4474887935,1932929.5305421439
0.1870426002,0.0890335799799186,1,8934.365519,31206.09049079915,-22271.72497179915,407280.1006,355497.96872543084,51782.13187456917,0.572575011913995,0.37137722496549785,1066.288042055594,0.10197246740797256,3.1091201246750244,2035.0718054924528,0.0,355497.96872543084,1531960.8983386867
0.1945362006,0.09134453898769618,1,9096.079548,23823.27615238812,-14727.19660438812,413989.4677,463043.68865193444,-49054.22095193446,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,463043.68865193444,1482939.4945878917
0.2020291627,0.0936552614660066,1,9262.299105,23823.27615238812,-14560.97704738812,420551.4597,463043.68865193444,-42492.228951934434,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,463043.68865193444,1482939.4945878917
0.2095227603,0.09596620214860516,1,9433.192503,23823.27615238812,-14390.08364938812,427885.184,463043.68865193444,-35158.50465193443,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,463043.68865193444,1482939.4945878917
0.2170159043,0.09827837164153871,1,9576.200506,23823.27615238812,-14247.07564638812,440071.8728,463043.68865193444,-22971.81585193443,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,463043.68865193444,1482939.4945878917
0.2245089052,0.10059179102250038,1,9737.904349,23823.27615238812,-14085.37180338812,455998.3577,463043.68865193444,-7045.3309519344475,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,463043.68865193444,1482939.4945878917
0.2320019324,0.10290523508899502,1,9902.72398,23823.27615238812,-13920.55217238812,472405.6404,407195.90559873707,65209.73480126291,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,908732.3531948673,1941999.171246804
0.239494924,0.10521868040620566,1,10065.47816,23823.27615238812,-13757.79799238812,488150.3867,407195.90559873707,80954.4811012629,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,908732.3531948673,1941999.171246804
0.2469879742,0.10753215290840405,1,10224.72186,23823.27615238812,-13598.55429238812,503157.4162,407195.90559873707,95961.51060126291,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,908732.3531948673,1941999.171246804
0.2544810779,0.10984565359665843,1,10378.69351,23823.27615238812,-13444.58264238812,517258.972,407195.90559873707,110063.06640126294,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,908732.3531948673,1941999.171246804
0.261974057,0.11215884613246908,1,10526.36179,27691.95777868809,-17165.59598868809,529822.0393,347044.3405296382,182777.69877036172,0.5055834404307091,0.34980730532537563,1030.5048790009716,0.09363144195785292,3.1899703260294014,2052.6581858865466,0.0,347044.3405296382,1427579.0595585047
0.2694673322,0.11447177264528131,1,10663.84786,27691.95777868809,-17028.10991868809,542026.3806,347044.3405296382,194982.0400703618,0.5055834404307091,0.34980730532537563,1030.5048790009716,0.09363144195785292,3.1899703260294014,2052.6581858865466,0.0,347044.3405296382,1427579.0595585047
0.2769608322,0.11678470003546912,1,10790.21837,23823.27615238812,-13033.05778238812,553787.4676,468494.52176580724,85292.94583419274,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,468494.52176580724,1489897.7039742887
0.2844542161,0.11909761492202917,1,10906.35489,23823.27615238812,-12916.92126238812,564705.7693,468494.52176580724,96211.24753419281,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,468494.52176580724,1489897.7039742887
0.2919476298,0.12141055574455256,1,11012.43783,23823.27615238812,-12810.83832238812,574614.7092,468494.52176580724,106120.1874341928,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,468494.52176580724,1489897.7039742887
0.2994410536,0.12372351547145628,1,11109.43523,23823.27615238812,-12713.84092238812,583256.5983,468494.52176580724,114762.07653419272,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,468494.52176580724,1489897.7039742887
0.3069344893,0.12603649375157353,1,11195.19284,29857.669534382454,-18662.476694382454,590704.9044,289864.050221639,300840.854178361,0.5468694264134737,0.36329387783101097,1052.9155781334337,0.0988053495626467,3.138932971411007,2041.661708885664,0.0,289864.050221639,1380464.0003080082
0.3144279364,0.1283494895893531,1,11270.22927,23823.27615238812,-12553.04688238812,596983.7783,404793.54890604125,192190.22939395875,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,919687.6556090761,1951330.2943460653
0.3219213942,0.1306625022293649,1,11331.40144,23823.27615238812,-12491.87471238812,602010.0724,404793.54890604125,197216.5234939587,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,919687.6556090761,1951330.2943460653
0.3294148627,0.13297553085739075,1,11376.59635,23823.27615238812,-12446.67980238812,605285.0174,404793.54890604125,200491.46849395876,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,919687.6556090761,1951330.2943460653
0.3369083412,0.13528857459445057,1,11407.53389,23823.27615238812,-12415.74226238812,606703.7801,404793.54890604125,201910.23119395872,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,919687.6556090761,1951330.2943460653
0.3444018294,0.13760163279188112,1,11426.45215,24654.54470491533,-13228.09255491533,606635.6045,336046.1283686808,270589.47613131924,0.44767980054976775,0.3297036534088452,996.8592882402182,0.08617498774834477,3.2692693172698943,2069.0576647172984,0.0,336046.1283686808,1327725.9507064067
0.3518953056,0.13991469646061813,1,11435.54371,23823.27615238812,-12387.73244238812,605433.7366,474142.4984745704,131291.23812542955,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,474142.4984745704,1497056.5221071327
0.3593887751,0.14222776368056717,1,11440.11386,23823.27615238812,-12383.16229238812,602861.3447,474142.4984745704,128718.84622542962,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,474142.4984745704,1497056.5221071327
0.3668822951,0.14454085337131498,1,11460.16975,23823.27615238812,-12363.10640238812,597596.8093,474142.4984745704,123454.31082542957,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,474142.4984745704,1497056.5221071327
0.3743758239,0.14685395520425767,1,11470.8169,23823.27615238812,-12352.45925238812,591330.5487,474142.4984745704,117188.05022542964,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,474142.4984745704,1497056.5221071327
0.3818693601,0.14916706815698075,1,11462.97821,23823.27615238812,-12360.29794238812,584527.5451,474142.4984745704,110385.04662542959,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,474142.4984745704,1497056.5221071327
0.389362901,0.151480191005152,1,11436.05818,23823.27615238812,-12387.21797238812,577812.7304,402433.2165461938,175379.5138538062,0.431832935556163,0.3239279312247761,987.1382992171393,0.08408946437433157,3.2928123158399805,2073.7717055820694,0.0,931048.9754785064,1960937.0615369151
