point_id,side,side_id,mach,alpha_deg,altitude_km,Tw_K,x_m,span_m,xc,yb,valid_mask,q_low_W_m2,T_e_K,p_e_Pa,rho_e_kg_m3,ma_e,v_e_m_s,mu_e_Pa_s,phi_rad,cp,cp0,h_e_J_per_kg,T_r_lam_K,h_r_lam_J_per_kg,h_star_lam_J_per_kg,T_r_turb_K,h_r_turb_J_per_kg,h_star_turb_J_per_kg,q_lam_W_m2,q_turb_W_m2,St_l,Re_ns_l,w_tr,re_edge,re_tri
23,windward,1,8.0,10.0,50.0,300.0,1.0341416400779957,0.0,0.28750000000000003,0.0,1,23744.492281002935,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,23744.492281002935,107373.64326875363,nan,nan,0.0,93855.03050412358,415965.71369357785
24,windward,1,8.0,10.0,50.0,300.0,1.0791391551643468,0.0,0.30000000000000004,0.0,1,23244.552242317608,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,23244.552242317608,106463.56584671955,nan,nan,0.0,97935.68400430288,415965.71369357785
25,windward,1,8.0,10.0,50.0,300.0,1.1241366702506974,0.0,0.3125,0.0,1,22774.916917257884,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,22774.916917257884,105597.89348226877,nan,nan,0.0,102016.33750448216,415965.71369357785
26,windward,1,8.0,10.0,50.0,300.0,1.1691341853370485,0.0,0.325,0.0,1,22332.643419529304,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,22332.643419529304,104772.8088158566,nan,nan,0.0,106096.99100466144,415965.71369357785
27,windward,1,8.0,10.0,50.0,300.0,1.2141317004233996,0.0,0.3375,0.0,1,21915.174021583665,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,21915.174021583665,103984.95391297532,nan,nan,0.0,110177.64450484073,415965.71369357785
28,windward,1,8.0,10.0,50.0,300.0,1.2591292155097504,0.0,0.35000000000000003,0.0,1,21520.273676150773,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,21520.273676150773,103231.36031709737,nan,nan,0.0,114258.29800502,415965.71369357785
29,windward,1,8.0,10.0,50.0,300.0,1.3041267305961015,0.0,0.36250000000000004,0.0,1,21145.979494522304,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,21145.979494522304,102509.3918273654,nan,nan,0.0,118338.95150519932,415965.71369357785
30,windward,1,8.0,10.0,50.0,300.0,1.3491242456824524,0.0,0.375,0.0,1,20790.55956814693,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,20790.55956814693,101816.69733407145,nan,nan,0.0,122419.60500537862,415965.71369357785
31,windward,1,8.0,10.0,50.0,300.0,1.3941217607688032,0.0,0.3875,0.0,1,20452.479157794038,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,20452.479157794038,101151.17167290278,nan,nan,0.0,126500.25850555785,415965.71369357785
32,windward,1,8.0,10.0,50.0,300.0,1.4391192758551543,0.0,0.4,0.0,1,20130.372741441584,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,20130.372741441584,100510.92292381036,nan,nan,0.0,130580.91200573719,415965.71369357785
33,windward,1,8.0,10.0,50.0,300.0,1.4841167909415052,0.0,0.41250000000000003,0.0,1,19823.020757710095,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,19823.020757710095,99894.2449282205,nan,nan,0.0,134661.56550591646,415965.71369357785
34,windward,1,8.0,10.0,50.0,300.0,1.5291143060278563,0.0,0.42500000000000004,0.0,1,19529.33014023958,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,19529.33014023958,99299.59406122826,nan,nan,0.0,138742.21900609575,415965.71369357785
35,windward,1,8.0,10.0,50.0,300.0,1.574111821114207,0.0,0.4375,0.0,1,19248.317933708968,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,19248.317933708968,98725.56949598207,nan,nan,0.0,142822.87250627505,415965.71369357785
36,windward,1,8.0,10.0,50.0,300.0,1.619109336200558,0.0,0.45,0.0,1,18979.09743104823,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,18979.09743104823,98170.89635181596,nan,nan,0.0,146903.5260064543,415965.71369357785
37,windward,1,8.0,10.0,50.0,300.0,1.664106851286909,0.0,0.4625,0.0,1,18720.86638580423,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,18720.86638580423,97634.41123743329,nan,nan,0.0,150984.1795066336,415965.71369357785
38,windward,1,8.0,10.0,50.0,300.0,1.7091043663732601,0.0,0.47500000000000003,0.0,1,18472.896942263094,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,18472.896942263094,97115.04979406703,nan,nan,0.0,155064.83300681287,415965.71369357785
39,windward,1,8.0,10.0,50.0,300.0,1.754101881459611,0.0,0.48750000000000004,0.0,1,18234.526995123757,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,18234.526995123757,96611.8359172639,nan,nan,0.0,159145.48650699217,415965.71369357785
40,windward,1,8.0,10.0,50.0,300.0,1.7990993965459618,0.0,0.5,0.0,1,18005.15274490887,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,18005.15274490887,96123.8723943898,nan,nan,0.0,163226.14000717146,415965.71369357785
41,windward,1,8.0,10.0,50.0,300.0,1.8440969116323132,0.0,0.5125000000000001,0.0,1,17784.222258343092,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,17784.222258343092,95650.33274159452,nan,nan,0.0,167306.79350735075,415965.71369357785
42,windward,1,8.0,10.0,50.0,300.0,1.8890944267186638,0.0,0.525,0.0,1,17571.22987720605,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,17571.22987720605,95190.45406141634,nan,nan,0.0,171387.44700753002,415965.71369357785
43,windward,1,8.0,10.0,50.0,300.0,1.9340919418050146,0.0,0.5375,0.0,1,17365.711346628395,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,17365.711346628395,94743.53077243999,nan,nan,0.0,175468.10050770929,415965.71369357785
44,windward,1,8.0,10.0,50.0,300.0,1.979089456891366,0.0,0.55,0.0,1,17167.239555923195,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,17167.239555923195,94308.90908696708,nan,nan,0.0,179548.7540078886,415965.71369357785
45,windward,1,8.0,10.0,50.0,300.0,2.0240869719777166,0.0,0.5625,0.0,1,16975.420802966193,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,16975.420802966193,93885.98213268782,nan,nan,0.0,183629.40750806787,415965.71369357785
46,windward,1,8.0,10.0,50.0,300.0,2.069084487064068,0.0,0.5750000000000001,0.0,1,93474.18563077055,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,16789.891507728807,93474.18563077055,nan,nan,1.0,187710.06100824717,415965.71369357785
47,windward,1,8.0,10.0,50.0,300.0,2.1140820021504187,0.0,0.5875,0.0,1,93072.99405632232,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,16610.31531250538,93072.99405632232,nan,nan,1.0,191790.71450842643,415965.71369357785
48,windward,1,8.0,10.0,50.0,300.0,2.15907951723677,0.0,0.6000000000000001,0.0,1,92681.9172183757,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,16436.38051618775,92681.9172183757,nan,nan,1.0,195871.36800860576,415965.71369357785
49,windward,1,8.0,10.0,50.0,300.0,2.2040770323231205,0.0,0.6125,0.0,1,92300.49720587075,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,16267.797798041347,92300.49720587075,nan,nan,1.0,199952.021508785,415965.71369357785
50,windward,1,8.0,10.0,50.0,300.0,2.2490745474094713,0.0,0.625,0.0,1,91928.30565387322,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,16104.298193153267,91928.30565387322,nan,nan,1.0,204032.67500896432,415965.71369357785
51,windward,1,8.0,10.0,50.0,300.0,2.2940720624958226,0.0,0.6375000000000001,0.0,1,91564.94129078255,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,15945.631287314403,91564.94129078255,nan,nan,1.0,208113.32850914364,415965.71369357785
52,windward,1,8.0,10.0,50.0,300.0,2.3390695775821735,0.0,0.65,0.0,1,91210.02773276108,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,15791.563603770295,91210.02773276108,nan,nan,1.0,212193.98200932288,415965.71369357785
53,windward,1,8.0,10.0,50.0,300.0,2.384067092668525,0.0,0.6625000000000001,0.0,1,90863.21149623841,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,15641.877158195404,90863.21149623841,nan,nan,1.0,216274.6355095022,415965.71369357785
54,windward,1,8.0,10.0,50.0,300.0,2.4290646077548756,0.0,0.675,0.0,1,90524.16020326219,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,15496.368161545071,90524.16020326219,nan,nan,1.0,220355.28900968147,415965.71369357785
55,windward,1,8.0,10.0,50.0,300.0,2.474062122841226,0.0,0.6875,0.0,1,90192.56095779232,3016.4695129445954,5040.778025663645,0.005822597054337539,1.0913123385760521,1201.4439140027748,7.724602061404145e-05,0.5708786174816026,1.4612197911419578,1.2887097258175402,3031551.8605093183,3626.137392963851,3644268.0799286705,1801323.4985269166,3660.44781156334,3678750.0506211566,1808909.5320792636,15354.84585322703,90192.56095779232,nan,nan,1.0,224435.9425098607,415965.71369357785
