point_id,side,side_id,mach,alpha_deg,altitude_km,Tw_K,x_m,span_m,xc,yb,valid_mask,q_low_W_m2,T_e_K,p_e_Pa,rho_e_kg_m3,ma_e,v_e_m_s,mu_e_Pa_s,phi_rad,cp,cp0,h_e_J_per_kg,T_r_lam_K,h_r_lam_J_per_kg,h_star_lam_J_per_kg,T_r_turb_K,h_r_turb_J_per_kg,h_star_turb_J_per_kg,q_lam_W_m2,q_turb_W_m2,St_l,Re_ns_l,w_tr,re_edge,re_tri
16,leeward,-1,12.0,20.0,70.0,300.0,0.7191590344735389,0.0,0.2,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,17998.605442382177,407168.47160065855
17,leeward,-1,12.0,20.0,70.0,300.0,0.7641565495598899,0.0,0.21250000000000002,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,19123.51828253107,407168.47160065855
18,leeward,-1,12.0,20.0,70.0,300.0,0.8091540646462407,0.0,0.225,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,20248.43112267995,407168.47160065855
19,leeward,-1,12.0,20.0,70.0,300.0,0.8541515797325918,0.0,0.23750000000000002,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,21373.34396282884,407168.47160065855
20,leeward,-1,12.0,20.0,70.0,300.0,0.8991490948189427,0.0,0.25,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,22498.256802977725,407168.47160065855
21,leeward,-1,12.0,20.0,70.0,300.0,0.9441466099052936,0.0,0.2625,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,23623.169643126606,407168.47160065855
22,leeward,-1,12.0,20.0,70.0,300.0,0.9891441249916447,0.0,0.275,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,24748.082483275495,407168.47160065855
23,leeward,-1,12.0,20.0,70.0,300.0,1.0341416400779957,0.0,0.28750000000000003,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,25872.99532342438,407168.47160065855
24,leeward,-1,12.0,20.0,70.0,300.0,1.0791391551643468,0.0,0.30000000000000004,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,26997.908163573276,407168.47160065855
25,leeward,-1,12.0,20.0,70.0,300.0,1.1241366702506974,0.0,0.3125,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,28122.821003722147,407168.47160065855
26,leeward,-1,12.0,20.0,70.0,300.0,1.1691341853370485,0.0,0.325,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,29247.733843871043,407168.47160065855
27,leeward,-1,12.0,20.0,70.0,300.0,1.2141317004233996,0.0,0.3375,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,30372.64668401993,407168.47160065855
28,leeward,-1,12.0,20.0,70.0,300.0,1.2591292155097504,0.0,0.35000000000000003,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,31497.55952416881,407168.47160065855
29,leeward,-1,12.0,20.0,70.0,300.0,1.3041267305961015,0.0,0.36250000000000004,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,32622.472364317702,407168.47160065855
30,leeward,-1,12.0,20.0,70.0,300.0,1.3491242456824524,0.0,0.375,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,33747.385204466584,407168.47160065855
31,leeward,-1,12.0,20.0,70.0,300.0,1.3941217607688032,0.0,0.3875,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,34872.29804461547,407168.47160065855
32,leeward,-1,12.0,20.0,70.0,300.0,1.4391192758551543,0.0,0.4,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,35997.210884764354,407168.47160065855
33,leeward,-1,12.0,20.0,70.0,300.0,1.4841167909415052,0.0,0.41250000000000003,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,37122.12372491324,407168.47160065855
34,leeward,-1,12.0,20.0,70.0,300.0,1.5291143060278563,0.0,0.42500000000000004,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,38247.03656506214,407168.47160065855
35,leeward,-1,12.0,20.0,70.0,300.0,1.574111821114207,0.0,0.4375,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,39371.94940521102,407168.47160065855
36,leeward,-1,12.0,20.0,70.0,300.0,1.619109336200558,0.0,0.45,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,40496.8622453599,407168.47160065855
37,leeward,-1,12.0,20.0,70.0,300.0,1.664106851286909,0.0,0.4625,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,41621.77508550879,407168.47160065855
38,leeward,-1,12.0,20.0,70.0,300.0,1.7091043663732601,0.0,0.47500000000000003,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,42746.68792565768,407168.47160065855
39,leeward,-1,12.0,20.0,70.0,300.0,1.754101881459611,0.0,0.48750000000000004,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,43871.600765806565,407168.47160065855
40,leeward,-1,12.0,20.0,70.0,300.0,1.7990993965459618,0.0,0.5,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,44996.51360595545,407168.47160065855
41,leeward,-1,12.0,20.0,70.0,300.0,1.8440969116323132,0.0,0.5125000000000001,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,46121.42644610434,407168.47160065855
42,leeward,-1,12.0,20.0,70.0,300.0,1.8890944267186638,0.0,0.525,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,47246.33928625321,407168.47160065855
43,leeward,-1,12.0,20.0,70.0,300.0,1.9340919418050146,0.0,0.5375,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,48371.2521264021,407168.47160065855
44,leeward,-1,12.0,20.0,70.0,300.0,1.979089456891366,0.0,0.55,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,49496.16496655099,407168.47160065855
45,leeward,-1,12.0,20.0,70.0,300.0,2.0240869719777166,0.0,0.5625,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,50621.07780669987,407168.47160065855
46,leeward,-1,12.0,20.0,70.0,300.0,2.069084487064068,0.0,0.5750000000000001,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,51745.99064684876,407168.47160065855
47,leeward,-1,12.0,20.0,70.0,300.0,2.1140820021504187,0.0,0.5875,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,52870.90348699766,407168.47160065855
48,leeward,-1,12.0,20.0,70.0,300.0,2.15907951723677,0.0,0.6000000000000001,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,53995.81632714655,407168.47160065855
49,leeward,-1,12.0,20.0,70.0,300.0,2.2040770323231205,0.0,0.6125,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,55120.72916729542,407168.47160065855
50,leeward,-1,12.0,20.0,70.0,300.0,2.2490745474094713,0.0,0.625,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,56245.642007444294,407168.47160065855
51,leeward,-1,12.0,20.0,70.0,300.0,2.2940720624958226,0.0,0.6375000000000001,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,57370.55484759319,407168.47160065855
52,leeward,-1,12.0,20.0,70.0,300.0,2.3390695775821735,0.0,0.65,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,58495.467687742086,407168.47160065855
53,leeward,-1,12.0,20.0,70.0,300.0,2.384067092668525,0.0,0.6625000000000001,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,59620.38052789098,407168.47160065855
54,leeward,-1,12.0,20.0,70.0,300.0,2.4290646077548756,0.0,0.675,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,60745.29336803986,407168.47160065855
55,leeward,-1,12.0,20.0,70.0,300.0,2.474062122841226,0.0,0.6875,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,61870.20620818872,407168.47160065855
56,leeward,-1,12.0,20.0,70.0,300.0,2.5190596379275774,0.0,0.7000000000000001,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,62995.11904833762,407168.47160065855
57,leeward,-1,12.0,20.0,70.0,300.0,2.5640571530139282,0.0,0.7125,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,63853.62246764673,407177.25932245
58,leeward,-1,12.0,20.0,70.0,300.0,2.6090546681002795,0.0,0.7250000000000001,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,64973.861458307205,407177.25932245
59,leeward,-1,12.0,20.0,70.0,300.0,2.6540521831866304,0.0,0.7375,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,66094.10044896767,407177.25932245
60,leeward,-1,12.0,20.0,70.0,300.0,2.6990496982729812,0.0,0.75,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,67214.33943962814,407177.25932245
