case,idx,x_m,span_m,x_over_c,y_over_b,phi_rad,cp_low,cp_fluent,p_e_low,p_wall_fluent,p_e_over_p_wall,q_low,q_fluent,q_ratio,q_lam_low,rho_e,ma_e
ma6_a5_h30km,2064,2.7360280259435568,0.644391875,0.48750000000000004,0.625,0.2955764299284121,0.09199416692085484,nan,3885.3439942827335,nan,nan,35740.85660975127,nan,nan,35740.85660975127,0.04002842726373966,4.740932834916483
ma6_a5_h30km,2065,2.7570761228717626,0.644391875,0.5,0.625,0.2963503851471014,0.09226308740644178,0.05085476860951726,3893.27894816005,2672.899076,1.4565753653468843,35337.358104677005,71511.1144,0.494151970657543,35337.358104677005,0.04008680252096885,4.739243867340272
ma6_a5_h30km,2066,2.7781242197999685,0.644391875,0.5125000000000001,0.625,0.2963503851471014,0.09226308740644178,0.05085476860951726,3893.27894816005,2672.899076,1.4565753653468843,34903.75446739472,71511.1144,0.48808852666117475,34903.75446739472,0.04008680252096885,4.739243867340272
ma6_a5_h30km,2067,2.799172316728175,0.644391875,0.525,0.625,0.2955982296117015,0.09200174096157716,0.010540376318854223,3885.567479167737,1482.712357,2.6205807625623887,34471.39402164457,44120.46631,0.7813016702824728,34471.39402164457,0.04003007184600471,4.740885213370751
ma6_a5_h30km,2068,2.82022041365638,0.644391875,0.5375,0.625,0.2955982296117015,0.09200174096157716,0.010540376318854223,3885.567479167737,1482.712357,2.6205807625623887,34068.20595252245,44120.46631,0.7721633246836471,34068.20595252245,0.04003007184600471,4.740885213370751
ma6_a5_h30km,2069,2.8412685105845865,0.644391875,0.55,0.625,0.2955982296117015,0.09200174096157716,nan,3885.567479167737,nan,nan,33678.84223994274,nan,nan,33678.84223994274,0.04003007184600471,4.740885213370751
ma6_a5_h30km,2070,2.8623166075127924,0.644391875,0.5625,0.625,0.2980036994954273,0.09283768134342793,0.0529706244405043,3910.2333143483274,2735.364696,1.4295107778741059,33517.134327947424,69913.38437,0.47940940965703993,33517.134327947424,0.04021141733057994,4.735647884367848
ma6_a5_h30km,2071,2.8833647044409982,0.644391875,0.5750000000000001,0.625,0.2980036994954273,0.09283768134342793,0.0529706244405043,3910.2333143483274,2735.364696,1.4295107778741059,33150.81585004824,69913.38437,0.47416980523508073,33150.81585004824,0.04021141733057994,4.735647884367848
ma6_a5_h30km,2072,2.904412801369204,0.644391875,0.5875,0.625,0.2980036994954273,0.09283768134342793,0.010671431090973843,3910.2333143483274,1486.581438,2.630352575644314,32796.25147563499,43984.42566,0.7456332777685971,32796.25147563499,0.04021141733057994,4.735647884367848
ma6_a5_h30km,2073,2.92546089829741,0.644391875,0.6000000000000001,0.625,0.2975404158809234,0.09267665390385926,0.010671431090973843,3905.481927323383,1486.581438,2.6271563921702774,32444.884691437197,43984.42566,0.7376448414317477,32444.884691437197,0.04017651017174007,4.736653893171273
ma6_a5_h30km,2074,2.9465089952256163,0.644391875,0.6125,0.625,0.2975404158809234,0.09267665390385926,0.012194203498311719,3905.481927323383,1531.537678,2.5500397302817013,32112.107846447376,43215.30157,0.7430726312167992,32112.107846447376,0.04017651017174007,4.736653893171273
ma6_a5_h30km,2075,2.967557092153822,0.644391875,0.625,0.625,0.29815128835358773,0.09288898290641417,0.012194203498311719,3911.747053754389,1531.537678,2.5541304728869942,31827.981932322244,43215.30157,0.7364979712282554,31827.981932322244,0.040222535819713266,4.735327666316999
ma6_a5_h30km,2076,2.988605189082028,0.644391875,0.6375000000000001,0.625,0.29930872934129565,0.09329135406728999,0.012831869135201575,3923.61969557319,1550.363242,2.53077445935292,31676.423587475194,43527.85984,0.7277275681347901,31676.423587475194,0.04030969836654978,4.732820879451295
ma6_a5_h30km,2077,3.009653286010234,0.644391875,0.65,0.625,0.29930872934129565,0.09329135406728999,0.012831869135201575,3923.61969557319,1550.363242,2.53077445935292,31370.364008073862,43527.85984,0.7206962190051442,31370.364008073862,0.04030969836654978,4.732820879451295
ma6_a5_h30km,2078,3.0307013829384397,0.644391875,0.6625000000000001,0.625,0.2999705304311866,0.09352145892041717,0.0559092598624112,3930.4093285478802,2822.12093,1.392714708560657,31113.365883399216,69270.1458,0.449159815156607,31113.365883399216,0.04035951032425552,4.7313911026289235
ma6_a5_h30km,2079,3.051749479866646,0.644391875,0.675,0.625,0.2999705304311866,0.09352145892041717,0.0559092598624112,3930.4093285478802,2822.12093,1.392714708560657,30823.93293322827,69270.1458,0.4449814935026204,30823.93293322827,0.04035951032425552,4.7313911026289235
ma6_a5_h30km,2080,3.0727975767948514,0.644391875,0.6875,0.625,0.2995320385492657,0.09336899452867951,0.01312064029838486,3925.9106087358473,1558.888525,2.5184036868421025,30535.765178708774,43136.22523,0.7078914535496266,30535.765178708774,0.04032650833958886,4.732338146537372
ma6_a5_h30km,2081,3.0938456737230577,0.644391875,0.7000000000000001,0.625,0.2995320385492657,0.09336899452867951,0.01312064029838486,3925.9106087358473,1558.888525,2.5184036868421025,30261.89628173062,43136.22523,0.7015425230273591,30261.89628173062,0.04032650833958886,4.732338146537372
ma6_a5_h30km,2082,3.1148937706512636,0.644391875,0.7125,0.625,0.30096231890734076,0.09386634869686818,0.012872591800153047,3940.5858848742732,1551.565482,2.539748357764944,30118.438431679297,43109.59914,0.6986480745011933,30118.438431679297,0.04043412434120626,4.729253229973641
ma6_a5_h30km,2083,3.1359418675794695,0.644391875,0.7250000000000001,0.625,0.30096231890734076,0.09386634869686818,0.012872591800153047,3940.5858848742732,1551.565482,2.539748357764944,29857.667822718056,43109.59914,0.6925990595680138,29857.667822718056,0.04043412434120626,4.729253229973641
ma6_a5_h30km,2084,3.1569899645076758,0.644391875,0.7375,0.625,0.30096231890734076,0.09386634869686818,0.058143471391857895,3940.5858848742732,2888.080721,1.3644306602032379,29603.555390310237,68807.34271,0.43023831795218936,29603.555390310237,0.04043412434120626,4.729253229973641
ma6_a5_h30km,2085,3.178038061435881,0.644391875,0.75,0.625,0.3011242069557481,0.09392265014320123,0.014489507899734988,3942.247154297106,1599.301091,2.464981219910333,29391.7640046504,42899.59124,0.6851292321229678,29391.7640046504,0.040446299457805444,4.728904815886461
ma6_a5_h30km,2086,3.1990861583640875,0.644391875,0.7625000000000001,0.625,0.3011242069557481,0.09392265014320123,0.014489507899734988,3942.247154297106,1599.301091,2.464981219910333,29149.852368184416,42899.59124,0.6794902125082443,29149.852368184416,0.040446299457805444,4.728904815886461
ma6_a5_h30km,2087,3.2201342552922934,0.644391875,0.775,0.625,0.3011242069557481,0.09392265014320123,0.014159119130880677,3942.247154297106,1589.547147,2.480107093229306,28913.81729027182,43386.47205,0.6664247154493361,28913.81729027182,0.040446299457805444,4.728904815886461
ma6_a5_h30km,2088,3.241182352220499,0.644391875,0.7875000000000001,0.625,0.302288840133356,0.09432773249059768,0.01525059768668098,3954.199794260887,1621.77046,2.438199419578087,28804.72213153052,42660.52215,0.6752079130735751,28804.72213153052,0.04053385483889759,4.7264028156425955
ma6_a5_h30km,2089,3.2622304491487055,0.644391875,0.8,0.625,0.3027472157282069,0.09448718651894754,0.01525059768668098,3958.9047551259796,1621.77046,2.4411005458355555,28610.99751704533,42660.52215,0.6706668384518433,28610.99751704533,0.04056829883156615,4.725420247835242
ma6_a5_h30km,2090,3.283278546076911,0.644391875,0.8125,0.625,0.3027472157282069,0.09448718651894754,0.015383119977315236,3958.9047551259796,1625.682866,2.4352257367803123,28390.059866873766,42847.28737,0.6625870996620286,28390.059866873766,0.04056829883156615,4.725420247835242
